ano,mes,cbo6,secao,mov,porte,n,sal_medio
2024,11,211220,C,adm,10,1,4000.0
2024,11,211220,M,adm,4,1,20000.0
2024,11,211220,N,deslig,8,1,8000.0
2024,11,211220,P,adm,9,1,16028.43
2024,11,212205,G,adm,7,1,8250.0
2024,11,212215,G,adm,5,1,3000.0
2024,11,212215,G,deslig,6,1,9040.5
2024,11,212305,J,adm,1,1,19000.0
2024,11,212305,K,adm,5,1,15000.0
2024,11,212305,M,deslig,8,1,19910.08
2024,11,212405,P,deslig,10,2,14113.26
2024,11,212410,C,deslig,1,1,3000.0
2024,11,212410,G,adm,9,1,3900.0
2024,11,212410,K,deslig,4,1,4000.0
2024,11,212410,M,adm,9,1,3323.0
2024,11,212410,P,adm,5,1,4800.0
2024,11,212425,C,deslig,7,1,8560.0
2024,11,212425,C,deslig,8,1,23827.63
2024,11,212425,M,adm,6,1,26400.0
2024,11,212425,N,deslig,5,1,22636.69
2024,12,203105,J,deslig,9,2,8907.64
2024,12,203105,K,deslig,7,2,11500.5
2024,12,203105,M,adm,10,6,10300.0
2024,12,203105,M,deslig,5,2,13160.58
2024,12,203105,N,deslig,10,1,8000.0
2024,12,211205,J,adm,7,1,3000.0
2024,12,211205,J,deslig,3,1,7536.03
2024,12,211205,K,adm,9,1,4572.64
2024,12,211205,M,deslig,7,1,14238.0
2024,12,211205,Q,adm,10,3,6610.71
2024,12,211210,C,deslig,10,3,13236.15
2024,12,211220,C,adm,10,1,5780.5
2024,12,211220,J,adm,5,1,10500.0
2024,12,211220,J,adm,6,3,10166.67
2024,12,211220,K,adm,8,1,6258.06
2024,12,211220,K,adm,9,6,15598.33
2024,12,211220,K,deslig,8,2,6981.93
2024,12,211220,K,deslig,10,1,18834.86
2024,12,211220,M,adm,7,1,11500.0
2024,12,211220,M,adm,10,3,20722.22
2024,12,211220,N,deslig,7,2,13503.76
2024,12,211220,P,deslig,8,1,11610.09
2024,12,212205,G,adm,10,3,16233.33
2024,12,212205,G,deslig,10,2,11858.06
2024,12,212205,J,adm,1,3,17500.0
2024,12,212205,J,adm,5,8,7044.25
2024,12,212205,J,adm,7,9,29064.18
2024,12,212205,J,adm,8,10,10006.0
2024,12,212205,J,adm,9,7,22674.29
2024,12,212205,J,adm,10,22,15317.66
2024,12,212205,J,deslig,3,1,4979.3
2024,12,212205,J,deslig,9,8,16051.48
2024,12,212205,J,deslig,10,9,19411.93
2024,12,212205,K,adm,7,5,11728.0
2024,12,212205,M,adm,10,57,17147.65
2024,12,212205,M,deslig,10,14,18726.51
2024,12,212205,N,deslig,9,6,15567.14
2024,12,212215,C,deslig,8,1,12565.2
2024,12,212215,J,adm,3,3,12000.0
2024,12,212215,J,adm,5,12,11036.14
2024,12,212215,J,adm,7,21,12462.66
2024,12,212215,J,adm,8,11,15176.73
2024,12,212215,J,adm,10,7,11356.96
2024,12,212215,J,deslig,5,8,15513.84
2024,12,212215,J,deslig,6,23,12421.09
2024,12,212215,J,deslig,7,20,12014.22
2024,12,212215,J,deslig,8,13,16199.95
2024,12,212215,J,deslig,9,8,19762.47
2024,12,212215,M,adm,7,1,11612.9
2024,12,212215,M,deslig,3,1,16355.04
2024,12,212215,N,adm,8,10,25147.0
2024,12,212215,N,adm,9,2,37357.81
2024,12,212215,N,deslig,5,3,27765.29
2024,12,212215,N,deslig,7,8,15512.68
2024,12,212215,N,deslig,9,4,23191.49
2024,12,212215,N,deslig,10,3,9388.0
2024,12,212215,Q,adm,10,2,16250.0
2024,12,212215,S,deslig,6,2,9619.25
2024,12,212305,G,adm,7,2,5372.5
2024,12,212305,G,deslig,8,1,3566.11
2024,12,212305,J,adm,4,2,4158.0
2024,12,212305,J,adm,7,4,6625.0
2024,12,212305,J,adm,8,5,12524.5
2024,12,212305,J,adm,10,16,11629.92
2024,12,212305,J,deslig,7,7,6292.39
2024,12,212305,J,deslig,8,2,10734.09
2024,12,212305,K,adm,8,5,9238.8
2024,12,212305,K,adm,9,3,29861.76
2024,12,212305,K,adm,10,6,11856.16
2024,12,212305,M,adm,10,11,11767.36
2024,12,212305,N,adm,4,1,7875.0
2024,12,212305,N,adm,10,2,10629.17
2024,12,212305,N,deslig,10,11,6258.39
2024,12,212305,Q,adm,8,1,2640.31
2024,12,212405,A,adm,7,1,5000.0
2024,12,212405,A,adm,10,1,2800.0
2024,12,212405,C,adm,1,2,7371.5
2024,12,212405,C,adm,2,5,8907.75
2024,12,212405,C,adm,8,13,8737.76
2024,12,212405,C,adm,9,15,7240.95
2024,12,212405,C,adm,10,33,10355.12
2024,12,212405,C,deslig,5,7,4062.05
2024,12,212405,C,deslig,7,16,7181.67
2024,12,212405,C,deslig,9,11,10177.25
2024,12,212405,C,deslig,10,25,16052.27
2024,12,212405,F,deslig,6,2,2669.64
2024,12,212405,F,deslig,7,4,4759.93
2024,12,212405,F,deslig,9,3,3951.93
2024,12,212405,F,deslig,10,3,4835.84
2024,12,212405,G,adm,5,8,3174.11
2024,12,212405,G,adm,7,21,5701.25
2024,12,212405,G,adm,8,20,10062.24
2024,12,212405,G,adm,10,43,10116.46
2024,12,212405,G,deslig,1,6,4779.62
2024,12,212405,G,deslig,2,4,7124.32
2024,12,212405,G,deslig,4,7,3111.48
2024,12,212405,G,deslig,6,13,6122.29
2024,12,212405,G,deslig,7,23,6331.01
2024,12,212405,G,deslig,8,20,6822.74
2024,12,212405,G,deslig,9,6,10937.31
2024,12,212405,G,deslig,10,33,9305.22
2024,12,212405,H,adm,2,1,3900.0
2024,12,212405,H,deslig,5,1,3459.69
2024,12,212405,H,deslig,9,3,6585.99
2024,12,212405,I,adm,8,2,3848.68
2024,12,212405,J,adm,1,42,5118.45
2024,12,212405,J,adm,2,26,5199.78
2024,12,212405,J,adm,3,16,7318.2
2024,12,212405,J,adm,4,28,4510.62
2024,12,212405,J,adm,5,82,6430.93
2024,12,212405,J,adm,6,97,7838.13
2024,12,212405,J,adm,7,189,6179.88
2024,12,212405,J,adm,8,143,8030.88
2024,12,212405,J,adm,9,167,10460.53
2024,12,212405,J,adm,10,506,9357.92
2024,12,212405,J,deslig,1,18,5208.93
2024,12,212405,J,deslig,2,19,3934.86
2024,12,212405,J,deslig,3,70,10652.9
2024,12,212405,J,deslig,4,30,4948.52
2024,12,212405,J,deslig,5,115,7748.17
2024,12,212405,J,deslig,6,101,6999.61
2024,12,212405,J,deslig,7,161,8034.92
2024,12,212405,J,deslig,8,150,8866.09
2024,12,212405,J,deslig,9,171,9437.81
2024,12,212405,J,deslig,10,361,9972.06
2024,12,212405,K,adm,1,5,7440.43
2024,12,212405,K,adm,4,1,3000.0
2024,12,212405,K,adm,6,22,7649.56
2024,12,212405,K,adm,7,30,9755.87
2024,12,212405,K,adm,8,30,8761.32
2024,12,212405,K,adm,9,20,9245.82
2024,12,212405,K,adm,10,166,11757.85
2024,12,212405,K,deslig,4,3,6691.55
2024,12,212405,K,deslig,5,11,10177.59
2024,12,212405,K,deslig,6,23,12055.06
2024,12,212405,K,deslig,7,22,8433.76
2024,12,212405,K,deslig,8,10,7984.2
2024,12,212405,K,deslig,9,19,10267.55
2024,12,212405,K,deslig,10,146,11097.86
2024,12,212405,M,adm,1,9,7014.09
2024,12,212405,M,adm,2,4,3000.0
2024,12,212405,M,adm,4,7,5734.29
2024,12,212405,M,adm,5,14,10439.99
2024,12,212405,M,adm,6,17,5596.85
2024,12,212405,M,adm,7,21,11718.04
2024,12,212405,M,adm,8,9,7824.02
2024,12,212405,M,adm,9,19,10041.82
2024,12,212405,M,adm,10,89,9444.4
2024,12,212405,M,deslig,1,6,7830.75
2024,12,212405,M,deslig,5,12,5918.72
2024,12,212405,M,deslig,6,16,8539.38
2024,12,212405,M,deslig,7,17,8204.5
2024,12,212405,M,deslig,8,13,12544.26
2024,12,212405,M,deslig,10,128,9289.29
2024,12,212405,N,adm,1,5,8369.89
2024,12,212405,N,adm,6,11,6924.73
2024,12,212405,N,adm,8,23,8622.96
2024,12,212405,N,adm,9,13,19282.99
2024,12,212405,N,adm,10,27,7762.32
2024,12,212405,N,deslig,4,6,3983.8
2024,12,212405,N,deslig,5,10,3244.78
2024,12,212405,N,deslig,6,11,4917.3
2024,12,212405,N,deslig,7,14,7519.18
2024,12,212405,N,deslig,9,22,7675.33
2024,12,212405,N,deslig,10,22,7282.66
2024,12,212405,P,adm,5,1,2800.0
2024,12,212405,P,adm,9,4,7341.21
2024,12,212405,P,deslig,5,2,5785.07
2024,12,212405,Q,adm,7,1,2900.0
2024,12,212405,Q,adm,9,1,9562.0
2024,12,212405,Q,adm,10,19,9176.45
2024,12,212405,Q,deslig,7,2,3235.5
2024,12,212405,Q,deslig,10,18,10128.51
2024,12,212405,S,deslig,7,2,7763.5
2024,12,212410,C,adm,4,1,1967.2
2024,12,212410,C,adm,7,1,3500.0
2024,12,212410,C,adm,8,4,7148.27
2024,12,212410,C,deslig,7,4,4591.39
2024,12,212410,C,deslig,8,6,4550.06
2024,12,212410,F,adm,5,1,5025.9
2024,12,212410,G,adm,4,3,11500.0
2024,12,212410,G,adm,5,5,2860.0
2024,12,212410,G,adm,7,5,5936.17
2024,12,212410,G,adm,8,10,8125.0
2024,12,212410,G,adm,10,8,12364.22
2024,12,212410,G,deslig,5,7,4001.4
2024,12,212410,G,deslig,6,4,5028.96
2024,12,212410,G,deslig,8,9,6837.71
2024,12,212410,G,deslig,9,2,7261.64
2024,12,212410,H,adm,6,1,6517.0
2024,12,212410,H,adm,9,1,9500.0
2024,12,212410,H,deslig,7,2,5000.0
2024,12,212410,I,adm,9,2,6275.0
2024,12,212410,I,deslig,3,1,2480.5
2024,12,212410,J,adm,2,4,3810.15
2024,12,212410,J,adm,4,10,5079.97
2024,12,212410,J,adm,5,23,5775.53
2024,12,212410,J,adm,6,17,5763.07
2024,12,212410,J,adm,8,10,9694.4
2024,12,212410,J,adm,9,20,10319.76
2024,12,212410,J,adm,10,23,7899.33
2024,12,212410,J,deslig,1,11,3588.09
2024,12,212410,J,deslig,3,9,3497.38
2024,12,212410,J,deslig,4,11,3909.89
2024,12,212410,J,deslig,5,30,3917.12
2024,12,212410,J,deslig,6,16,7957.98
2024,12,212410,J,deslig,7,29,7056.17
2024,12,212410,J,deslig,8,14,6557.85
2024,12,212410,J,deslig,9,19,8640.86
2024,12,212410,J,deslig,10,23,4453.47
2024,12,212410,K,adm,1,1,2245.0
2024,12,212410,K,adm,2,2,8917.0
2024,12,212410,K,adm,8,3,9982.1
2024,12,212410,K,adm,9,5,8698.83
2024,12,212410,K,adm,10,15,9245.93
2024,12,212410,K,deslig,5,1,7500.0
2024,12,212410,K,deslig,6,5,8883.18
2024,12,212410,K,deslig,7,5,10054.83
2024,12,212410,L,adm,1,1,3034.6
2024,12,212410,M,adm,1,4,3327.75
2024,12,212410,M,adm,3,2,12500.0
2024,12,212410,M,adm,4,2,5350.0
2024,12,212410,M,adm,6,10,5840.0
2024,12,212410,M,adm,7,3,6500.0
2024,12,212410,M,deslig,4,5,6094.16
2024,12,212410,M,deslig,7,5,3315.4
2024,12,212410,M,deslig,10,22,10254.12
2024,12,212410,N,adm,5,5,5298.0
2024,12,212410,N,adm,6,17,3142.8
2024,12,212410,N,adm,7,9,6627.91
2024,12,212410,N,adm,10,6,8435.63
2024,12,212410,N,deslig,5,8,4812.02
2024,12,212410,N,deslig,6,7,5440.44
2024,12,212410,N,deslig,10,12,5022.84
2024,12,212410,S,deslig,5,7,5460.05
2024,12,212410,S,deslig,8,1,9306.0
2024,12,212425,C,adm,6,1,25000.0
2024,12,212425,C,deslig,10,4,16370.09
2024,12,212425,G,deslig,7,2,26977.59
2024,12,212425,J,adm,9,5,17030.87
2024,12,212425,J,adm,10,15,17185.99
2024,12,212425,J,deslig,3,1,12000.0
2024,12,212425,J,deslig,4,2,18500.0
2024,12,212425,J,deslig,5,12,17970.17
2024,12,212425,J,deslig,7,7,15335.8
2024,12,212425,J,deslig,10,17,19599.59
2024,12,212425,K,adm,9,1,17794.0
2024,12,212425,M,adm,1,1,33916.67
2024,12,212425,M,deslig,10,4,8225.86
2024,12,212425,N,adm,9,5,27600.0
2024,12,203105,G,deslig,10,2,10990.93
2024,12,203105,J,deslig,10,2,12350.0
2024,12,203105,N,adm,8,2,5000.0
2024,12,211205,G,deslig,9,1,5707.57
2024,12,211205,K,adm,7,1,7000.0
2024,12,211205,K,deslig,5,1,3862.93
2024,12,211205,K,deslig,8,3,17544.14
2024,12,211205,K,deslig,10,1,18869.43
2024,12,211205,Q,deslig,10,3,8839.15
2024,12,211210,K,deslig,7,1,8080.0
2024,12,211210,N,deslig,8,1,10091.85
2024,12,211220,G,adm,7,1,6000.0
2024,12,211220,J,deslig,9,1,13500.0
2024,12,211220,K,adm,6,1,15200.0
2024,12,211220,K,adm,10,3,9521.82
2024,12,211220,K,deslig,9,3,8094.12
2024,12,211220,N,deslig,6,1,8495.45
2024,12,212205,G,adm,5,2,11000.0
2024,12,212205,G,adm,7,4,22923.08
2024,12,212205,J,adm,6,4,12410.97
2024,12,212205,J,deslig,6,4,12674.93
2024,12,212205,J,deslig,7,19,16915.32
2024,12,212205,J,deslig,8,5,13626.81
2024,12,212205,K,adm,5,1,20000.0
2024,12,212205,K,adm,9,2,15000.0
2024,12,212205,K,deslig,10,1,9000.0
2024,12,212205,M,deslig,8,5,14655.38
2024,12,212210,C,adm,3,1,10500.0
2024,12,212210,M,deslig,9,2,17903.39
2024,12,212215,J,adm,2,3,17000.0
2024,12,212215,J,adm,6,12,11312.78
2024,12,212215,J,deslig,3,4,14269.5
2024,12,212215,J,deslig,4,2,14969.45
2024,12,212215,J,deslig,10,7,12509.14
2024,12,212215,K,adm,1,1,20048.45
2024,12,212215,K,adm,5,2,41189.25
2024,12,212215,K,deslig,7,5,14995.71
2024,12,212215,K,deslig,10,6,9853.58
2024,12,212215,M,adm,8,11,25243.25
2024,12,212215,M,deslig,7,4,27908.28
2024,12,212215,M,deslig,8,3,27292.78
2024,12,212215,N,adm,5,3,19214.33
2024,12,212215,N,deslig,8,8,19531.42
2024,12,212305,G,deslig,5,1,3281.0
2024,12,212305,J,adm,5,2,8360.0
2024,12,212305,J,deslig,4,4,12441.89
2024,12,212305,J,deslig,9,10,13010.54
2024,12,212305,J,deslig,10,7,9588.49
2024,12,212305,L,adm,10,2,25000.0
2024,12,212305,M,adm,8,3,9500.0
2024,12,212305,M,deslig,10,5,13269.46
2024,12,212305,N,adm,9,1,6000.0
2024,12,212305,N,deslig,8,2,6632.1
2024,12,212305,N,deslig,9,2,11451.36
2024,12,212305,Q,deslig,10,1,9415.88
2024,12,212405,A,deslig,5,1,6835.88
2024,12,212405,C,adm,4,1,8000.0
2024,12,212405,C,adm,5,3,2953.85
2024,12,212405,C,adm,7,9,5589.45
2024,12,212405,C,deslig,1,4,6657.73
2024,12,212405,C,deslig,3,1,5000.0
2024,12,212405,C,deslig,8,19,7451.04
2024,12,212405,D,deslig,7,1,15624.26
2024,12,212405,G,adm,1,8,3046.75
2024,12,212405,G,adm,2,7,9483.2
2024,12,212405,G,adm,3,3,4155.07
2024,12,212405,G,adm,6,7,9267.86
2024,12,212405,G,deslig,3,6,2984.94
2024,12,212405,G,deslig,5,15,4938.05
2024,12,212405,H,adm,7,3,3407.69
2024,12,212405,H,adm,9,2,8454.16
2024,12,212405,H,deslig,6,2,5629.48
2024,12,212405,H,deslig,10,2,3322.0
2024,12,212405,I,deslig,7,2,4069.82
2024,12,212405,K,adm,2,12,5635.0
2024,12,212405,K,adm,5,6,10776.56
2024,12,212405,L,adm,10,6,22076.67
2024,12,212405,M,deslig,4,5,5805.83
2024,12,212405,M,deslig,9,17,13187.25
2024,12,212405,N,adm,3,5,6593.66
2024,12,212405,N,adm,5,4,7000.0
2024,12,212405,N,adm,7,10,9754.82
2024,12,212405,N,deslig,3,2,4134.33
2024,12,212405,N,deslig,8,18,9714.09
2024,12,212405,P,adm,6,2,4326.5
2024,12,212405,P,deslig,3,3,3082.58
2024,12,212405,P,deslig,6,1,3500.0
2024,12,212405,Q,adm,8,1,4345.0
2024,12,212405,Q,deslig,8,1,3215.51
2024,12,212405,R,deslig,7,1,7095.3
2024,12,212405,S,adm,3,1,2600.0
2024,12,212405,S,deslig,6,5,8996.08
2024,12,212405,S,deslig,9,1,4032.0
2024,12,212410,C,deslig,3,1,2251.23
2024,12,212410,C,deslig,6,3,6787.99
2024,12,212410,D,deslig,8,1,7029.52
2024,12,212410,F,deslig,1,1,3000.0
2024,12,212410,G,adm,1,4,3556.5
2024,12,212410,G,adm,3,2,3500.0
2024,12,212410,G,deslig,2,2,11500.0
2024,12,212410,G,deslig,4,3,2195.67
2024,12,212410,G,deslig,7,7,10629.89
2024,12,212410,H,adm,7,3,5000.0
2024,12,212410,H,adm,8,3,14115.67
2024,12,212410,J,adm,1,16,7520.93
2024,12,212410,J,adm,3,4,2537.15
2024,12,212410,J,adm,7,19,5994.06
2024,12,212410,K,adm,4,2,3750.0
2024,12,212410,K,adm,5,3,5000.0
2024,12,212410,K,adm,6,3,10313.76
2024,12,212410,K,adm,7,6,9866.67
2024,12,212410,K,deslig,1,2,5937.7
2024,12,212410,K,deslig,9,3,7988.4
2024,12,212410,M,adm,5,3,6933.33
2024,12,212410,M,adm,10,7,14551.86
2024,12,212410,N,adm,3,4,2749.75
2024,12,212410,N,adm,9,1,9653.65
2024,12,212410,N,deslig,3,4,5120.0
2024,12,212410,N,deslig,7,4,4974.93
2024,12,212410,N,deslig,9,4,5425.0
2024,12,212410,P,deslig,5,4,2902.18
2024,12,212410,Q,deslig,7,1,3514.7
2024,12,212410,S,deslig,6,1,10117.11
2024,12,212425,J,adm,5,6,15916.67
2024,12,212425,J,adm,7,4,15768.75
2024,12,212425,J,deslig,6,2,10800.0
2024,12,212425,J,deslig,8,4,12623.3
2024,12,212425,J,deslig,9,2,13803.74
2024,12,203105,J,adm,10,1,4199.79
2024,12,203105,K,deslig,5,1,5962.97
2024,12,203105,K,deslig,8,1,6625.66
2024,12,203105,M,deslig,10,4,20295.83
2024,12,203105,Q,adm,10,1,8145.94
2024,12,211205,C,deslig,8,1,9220.0
2024,12,211205,H,deslig,7,1,2215.01
2024,12,211205,J,adm,8,1,5500.0
2024,12,211205,J,deslig,9,3,11233.76
2024,12,211205,M,deslig,4,1,4217.64
2024,12,211205,R,adm,9,1,2405.0
2024,12,211210,N,deslig,7,1,5959.33
2024,12,211220,G,adm,10,3,10166.67
2024,12,211220,J,adm,1,3,9333.33
2024,12,211220,J,adm,7,3,8566.67
2024,12,211220,J,deslig,5,1,6000.0
2024,12,211220,M,adm,2,1,2000.0
2024,12,211220,M,deslig,8,2,9857.0
2024,12,211220,N,adm,5,2,5980.76
2024,12,211220,N,deslig,5,1,25500.0
2024,12,211220,P,adm,5,1,12000.0
2024,12,212205,J,deslig,5,9,10869.34
2024,12,212205,K,adm,1,1,20000.0
2024,12,212205,K,adm,10,1,17000.0
2024,12,212205,M,adm,6,1,25000.0
2024,12,212205,M,adm,8,2,4875.94
2024,12,212205,N,adm,1,1,24000.0
2024,12,212205,N,adm,5,2,31683.87
2024,12,212205,N,deslig,7,3,18695.18
2024,12,212210,J,deslig,5,2,6494.48
2024,12,212215,G,adm,5,1,5000.0
2024,12,212215,G,deslig,10,1,6722.82
2024,12,212215,J,adm,1,2,17500.0
2024,12,212215,J,deslig,1,3,17166.67
2024,12,212215,K,adm,7,4,11453.4
2024,12,212215,K,adm,8,1,15500.0
2024,12,212215,K,deslig,6,4,14652.17
2024,12,212215,K,deslig,8,1,9000.0
2024,12,212215,M,deslig,4,2,50390.81
2024,12,212215,M,deslig,9,2,14794.0
2024,12,212305,F,deslig,10,1,7000.0
2024,12,212305,J,adm,6,4,6420.24
2024,12,212305,J,adm,9,5,8210.18
2024,12,212305,J,deslig,5,2,5606.35
2024,12,212305,J,deslig,6,1,3000.0
2024,12,212305,K,deslig,9,2,5328.57
2024,12,212305,K,deslig,10,2,9206.43
2024,12,212305,L,deslig,10,1,22716.02
2024,12,212305,M,deslig,8,1,7000.0
2024,12,212305,M,deslig,9,1,5249.16
2024,12,212305,N,adm,3,1,3500.0
2024,12,212405,C,adm,6,1,3500.0
2024,12,212405,C,deslig,6,8,5281.58
2024,12,212405,F,adm,10,1,4483.0
2024,12,212405,F,deslig,4,1,8631.84
2024,12,212405,G,adm,9,6,12536.66
2024,12,212405,H,deslig,7,3,5287.73
2024,12,212405,K,adm,3,2,7250.0
2024,12,212405,L,deslig,10,2,16273.5
2024,12,212405,M,adm,3,3,4553.33
2024,12,212405,M,deslig,2,4,3012.06
2024,12,212405,N,adm,4,7,7756.76
2024,12,212405,P,adm,3,1,3657.5
2024,12,212405,P,adm,8,1,3000.0
2024,12,212405,P,deslig,4,1,7292.12
2024,12,212405,Q,adm,1,4,8504.1
2024,12,212405,Q,adm,6,1,3000.0
2024,12,212405,Q,deslig,1,6,7961.92
2024,12,212405,Q,deslig,9,3,8154.05
2024,12,212405,S,adm,1,2,3528.77
2024,12,212405,S,deslig,1,2,2251.0
2024,12,212405,S,deslig,5,2,4426.53
2024,12,212410,C,deslig,9,3,5956.05
2024,12,212410,G,adm,2,4,7825.0
2024,12,212410,G,deslig,3,1,2839.2
2024,12,212410,G,deslig,10,1,11198.17
2024,12,212410,H,deslig,6,1,3698.61
2024,12,212410,H,deslig,8,4,7393.58
2024,12,212410,M,deslig,2,4,5340.54
2024,12,212410,M,deslig,6,5,8211.04
2024,12,212410,M,deslig,9,1,2441.75
2024,12,212410,N,adm,2,3,3733.33
2024,12,212410,N,deslig,2,3,5052.85
2024,12,212410,N,deslig,4,3,3421.4
2024,12,212410,P,adm,9,3,5648.26
2024,12,212410,P,deslig,6,2,9619.55
2024,12,212410,Q,adm,10,3,6131.89
2024,12,212410,Q,deslig,5,1,1815.0
2024,12,212410,R,adm,9,1,11000.0
2024,12,212425,G,adm,7,1,16000.0
2024,12,212425,J,adm,3,1,13609.18
2024,12,212425,J,deslig,1,1,4576.0
2024,12,212425,K,adm,6,1,2200.0
2024,12,212425,K,deslig,10,2,10366.1
2024,12,212425,M,adm,10,1,14000.0
2024,12,203105,J,deslig,7,2,6144.17
2024,12,203105,N,deslig,9,1,15164.99
2024,12,211205,C,adm,7,1,1620.0
2024,12,211205,C,deslig,10,1,16971.49
2024,12,211205,J,deslig,8,2,11387.99
2024,12,211205,M,deslig,5,2,2557.21
2024,12,211215,N,deslig,6,1,4833.0
2024,12,211220,C,deslig,10,2,11730.4
2024,12,211220,M,adm,8,1,5500.0
2024,12,211220,M,deslig,4,1,5568.18
2024,12,212205,C,deslig,9,2,12649.07
2024,12,212205,M,deslig,7,2,12055.89
2024,12,212205,N,adm,7,2,12276.5
2024,12,212205,N,adm,9,5,12027.52
2024,12,212215,F,adm,4,1,10763.89
2024,12,212215,F,adm,7,1,7500.0
2024,12,212215,K,deslig,3,1,11164.88
2024,12,212215,N,adm,10,1,10000.0
2024,12,212305,G,adm,6,1,10000.0
2024,12,212305,H,adm,7,1,1557.44
2024,12,212305,J,deslig,2,1,12000.0
2024,12,212305,K,adm,5,1,2987.99
2024,12,212305,K,deslig,6,2,12297.18
2024,12,212305,N,adm,7,2,8402.0
2024,12,212305,N,adm,8,2,14077.5
2024,12,212305,N,deslig,5,1,4037.0
2024,12,212305,P,deslig,8,3,9049.91
2024,12,212405,A,deslig,10,1,20199.58
2024,12,212405,D,adm,5,1,5519.02
2024,12,212405,D,adm,8,1,5000.0
2024,12,212405,F,adm,7,5,5738.09
2024,12,212405,G,adm,4,6,5550.0
2024,12,212405,I,adm,10,2,4600.0
2024,12,212405,K,deslig,1,4,9705.92
2024,12,212405,L,adm,7,1,4500.0
2024,12,212405,L,deslig,8,1,17259.0
2024,12,212405,N,deslig,1,6,4250.33
2024,12,212405,N,deslig,2,2,6378.25
2024,12,212405,P,adm,7,2,9500.0
2024,12,212405,P,deslig,8,1,4470.81
2024,12,212405,S,adm,10,1,4405.82
2024,12,212405,S,deslig,8,1,6538.67
2024,12,212410,A,deslig,8,1,10567.0
2024,12,212410,F,adm,7,1,3000.0
2024,12,212410,H,adm,4,1,3214.88
2024,12,212410,J,deslig,2,2,4767.6
2024,12,212410,M,deslig,5,4,5109.2
2024,12,212410,N,adm,1,4,11362.5
2024,12,212410,N,deslig,1,1,13936.05
2024,12,212410,S,adm,3,3,3900.0
2024,12,212425,D,adm,10,1,14419.78
2024,12,212425,J,adm,8,3,14166.67
2024,12,212425,M,deslig,9,2,10588.56
2024,12,203105,C,adm,10,2,8451.76
2024,12,203105,J,adm,2,1,15769.23
2024,12,203105,J,adm,6,1,2500.0
2024,12,203105,J,deslig,5,1,5133.33
2024,12,203105,J,deslig,6,1,4221.57
2024,12,203105,M,deslig,8,1,31907.0
2024,12,203105,M,deslig,9,1,17200.0
2024,12,203105,N,deslig,7,3,7841.21
2024,12,211205,M,deslig,9,1,5499.33
2024,12,211210,N,deslig,1,1,3514.7
2024,12,211210,N,deslig,10,1,4224.0
2024,12,211220,H,adm,7,1,3030.0
2024,12,211220,J,deslig,7,1,15500.0
2024,12,211220,J,deslig,8,4,11808.64
2024,12,212205,C,deslig,7,1,12825.44
2024,12,212205,G,deslig,1,1,2593.25
2024,12,212205,G,deslig,8,1,5008.5
2024,12,212205,J,deslig,2,1,29581.0
2024,12,212205,J,deslig,4,1,16995.0
2024,12,212205,K,adm,4,1,7000.0
2024,12,212205,K,deslig,7,1,7200.0
2024,12,212205,N,adm,8,1,15500.0
2024,12,212205,N,deslig,5,1,15000.0
2024,12,212210,N,deslig,7,1,13500.3
2024,12,212215,H,deslig,5,1,12800.0
2024,12,212215,M,adm,6,2,12414.45
2024,12,212215,M,adm,9,1,16100.0
2024,12,212215,M,deslig,5,2,15540.45
2024,12,212215,N,deslig,4,1,5108.29
2024,12,212305,J,adm,1,1,19000.0
2024,12,212305,K,adm,2,1,6600.0
2024,12,212305,K,adm,6,1,7954.14
2024,12,212305,K,adm,7,1,6000.0
2024,12,212305,K,deslig,1,1,7000.0
2024,12,212305,M,adm,7,2,28900.0
2024,12,212305,M,adm,9,1,20800.0
2024,12,212305,M,deslig,7,1,3000.0
2024,12,212305,N,deslig,7,2,7298.0
2024,12,212405,C,adm,3,1,3500.0
2024,12,212405,C,deslig,4,1,1500.0
2024,12,212405,D,adm,1,1,12000.0
2024,12,212405,D,adm,9,1,13500.0
2024,12,212405,F,adm,1,1,2300.0
2024,12,212405,H,deslig,8,4,4463.52
2024,12,212405,L,adm,5,1,3465.0
2024,12,212405,L,deslig,1,1,2000.0
2024,12,212405,L,deslig,6,1,17731.0
2024,12,212405,P,adm,4,2,4956.0
2024,12,212405,P,deslig,7,2,5064.1
2024,12,212405,Q,adm,4,2,2684.22
2024,12,212405,S,adm,8,1,8416.32
2024,12,212405,S,adm,9,2,2614.0
2024,12,212405,S,deslig,4,1,3105.0
2024,12,212410,C,adm,1,1,5525.0
2024,12,212410,C,adm,6,2,2545.0
2024,12,212410,C,deslig,4,1,1890.0
2024,12,212410,C,deslig,10,1,4114.39
2024,12,212410,F,deslig,7,1,6000.0
2024,12,212410,F,deslig,9,1,4120.96
2024,12,212410,G,adm,6,2,8792.5
2024,12,212410,H,adm,5,2,5463.27
2024,12,212410,K,deslig,8,2,5352.5
2024,12,212410,K,deslig,10,5,11573.66
2024,12,212410,M,deslig,1,1,3000.0
2024,12,212410,M,deslig,3,5,4900.34
2024,12,212410,N,adm,4,1,3295.42
2024,12,212410,P,adm,4,1,2000.0
2024,12,212410,Q,adm,6,1,4500.0
2024,12,212410,S,adm,6,1,4810.0
2024,12,212410,S,adm,8,1,7000.0
2024,12,212410,S,deslig,2,1,3370.39
2024,12,212425,G,adm,6,1,11000.0
2024,12,212425,J,adm,6,2,36200.0
