ano,mes,cbo4,mov,n,sal_medio
2024,8,4110,adm,31347,2278.0
2024,8,4110,deslig,27907,2417.25
2024,8,4121,adm,78,2277.01
2024,8,4121,deslig,92,2384.47
2024,8,4122,adm,687,1689.42
2024,8,4122,deslig,635,1738.41
2024,8,4131,adm,2987,2822.13
2024,8,4131,deslig,2901,3424.04
2024,8,4132,adm,414,2341.73
2024,8,4132,deslig,355,3506.68
2024,8,4141,adm,24054,2022.14
2024,8,4141,deslig,19434,2291.65
2024,8,4142,adm,1975,2404.05
2024,8,4142,deslig,2299,2501.7
2024,8,4151,adm,164,2113.96
2024,8,4151,deslig,135,4788.1
2024,8,4152,adm,128,1738.94
2024,8,4152,deslig,129,1868.72
2024,8,4201,adm,644,3589.93
2024,8,4201,deslig,996,3441.39
2024,8,4211,adm,13148,1905.42
2024,8,4211,deslig,12696,1920.33
2024,8,4212,adm,214,1610.73
2024,8,4212,deslig,224,1613.83
2024,8,4213,adm,2275,1620.72
2024,8,4213,deslig,2472,1592.89
2024,8,4221,adm,11031,1909.89
2024,8,4221,deslig,9740,1812.01
2024,8,4222,adm,468,1625.8
2024,8,4222,deslig,623,1664.35
2024,8,4223,adm,13718,1547.2
2024,8,4223,deslig,12777,1538.12
2024,8,4231,adm,64,2028.6
2024,8,4231,deslig,41,2447.72
2024,8,4241,adm,144,2302.0
2024,8,4241,deslig,125,2068.86
2024,8,4242,adm,2,5361.07
2024,8,4242,deslig,1,2796.9
2024,8,5101,adm,399,3168.41
2024,8,5101,deslig,525,3252.64
2024,8,5102,adm,14,2514.34
2024,8,5102,deslig,22,3447.8
2024,8,5103,adm,166,3466.22
2024,8,5103,deslig,203,3360.36
2024,8,5111,adm,29,2434.14
2024,8,5111,deslig,43,3210.82
2024,8,5112,adm,579,1973.68
2024,8,5112,deslig,436,2028.96
2024,8,5114,adm,8,1945.68
2024,8,5114,deslig,1,2000.0
2024,8,5115,adm,7,2042.32
2024,8,5115,deslig,2,1865.89
2024,8,5121,adm,216,1807.14
2024,8,5121,deslig,182,1770.38
2024,8,5131,adm,96,2405.94
2024,8,5131,deslig,98,2539.02
2024,8,5132,adm,6515,2021.79
2024,8,5132,deslig,6157,2075.52
2024,8,5133,adm,1452,1901.24
2024,8,5133,deslig,1344,1899.23
2024,8,5134,adm,18831,2180.82
2024,8,5134,deslig,16915,1899.93
2024,8,5135,adm,13482,1877.35
2024,8,5135,deslig,11176,1886.04
2024,8,5136,adm,1057,2105.21
2024,8,5136,deslig,979,2163.98
2024,8,5141,adm,2345,2030.52
2024,8,5141,deslig,2214,2223.43
2024,8,5142,adm,4172,1676.66
2024,8,5142,deslig,5271,1766.25
2024,8,5143,adm,42994,1741.85
2024,8,5143,deslig,38562,1726.17
2024,8,5151,adm,497,2206.24
2024,8,5151,deslig,347,3145.06
2024,8,5152,adm,1393,1980.52
2024,8,5152,deslig,1122,2002.0
2024,8,5153,adm,833,2164.55
2024,8,5153,deslig,707,2214.07
2024,8,5161,adm,213,1825.16
2024,8,5161,deslig,206,1746.48
2024,8,5162,adm,2816,1638.02
2024,8,5162,deslig,2455,1783.85
2024,8,5163,adm,1292,1740.74
2024,8,5163,deslig,1083,1777.1
2024,8,5164,adm,31,1976.1
2024,8,5164,deslig,48,1902.8
2024,8,5165,adm,153,2060.46
2024,8,5165,deslig,118,2028.24
2024,8,5166,adm,59,1846.39
2024,8,5166,deslig,117,1754.1
2024,8,5169,deslig,5,1796.24
2024,8,5171,adm,390,2418.86
2024,8,5171,deslig,269,2510.62
2024,8,5172,adm,104,1858.44
2024,8,5172,deslig,92,2108.43
2024,8,5173,adm,5135,2299.52
2024,8,5173,deslig,4928,2375.17
2024,8,5174,adm,13949,1952.74
2024,8,5174,deslig,13326,1938.16
2024,8,5191,adm,1828,1784.98
2024,8,5191,deslig,1837,1927.29
2024,8,5192,adm,457,1815.46
2024,8,5192,deslig,423,1817.14
2024,8,5193,adm,663,1820.65
2024,8,5193,deslig,613,1818.62
2024,8,5199,adm,2277,1987.11
2024,8,5199,deslig,1949,2316.4
2024,8,5201,adm,1289,4450.24
2024,8,5201,deslig,1740,4494.31
2024,8,5211,adm,68329,1833.82
2024,8,5211,deslig,60316,1863.98
2024,8,5231,adm,300,2121.41
2024,8,5231,deslig,248,2105.75
2024,8,5241,adm,1535,1690.32
2024,8,5241,deslig,1355,1780.95
2024,8,5242,adm,91,1914.74
2024,8,5242,deslig,68,1863.53
2024,8,5243,adm,56,1511.33
2024,8,5243,deslig,80,1204.34
2024,8,6110,adm,18,1756.52
2024,8,6110,deslig,20,1681.13
2024,8,6120,adm,8,1984.49
2024,8,6120,deslig,7,1889.23
2024,8,6121,adm,2,1717.5
2024,8,6121,deslig,1,1821.75
2024,8,6123,adm,10,1886.99
2024,8,6123,deslig,11,1823.95
2024,8,6124,deslig,1,1829.0
2024,8,6125,adm,2,2016.97
2024,8,6125,deslig,12,2562.76
2024,8,6130,adm,7,1659.92
2024,8,6130,deslig,4,1473.19
2024,8,6131,adm,4,2791.75
2024,8,6131,deslig,4,2584.31
2024,8,6133,adm,8,1997.68
2024,8,6133,deslig,14,2134.22
2024,8,6134,deslig,1,1797.88
2024,8,6201,adm,132,12804.67
2024,8,6201,deslig,219,11295.53
2024,8,6210,adm,3051,1627.03
2024,8,6210,deslig,3226,1657.8
2024,8,6220,adm,3180,8894.07
2024,8,6220,deslig,3957,3734.64
2024,8,6221,adm,634,12511.85
2024,8,6221,deslig,960,6519.59
2024,8,6222,deslig,1,2937.97
2024,8,6223,adm,365,1352.34
2024,8,6223,deslig,290,1617.0
2024,8,6224,adm,395,1738.75
2024,8,6224,deslig,419,1777.72
2024,8,6225,adm,3183,9814.41
2024,8,6225,deslig,3664,4164.61
2024,8,6226,adm,124,5212.44
2024,8,6226,deslig,639,4038.01
2024,8,6227,adm,6,2754.46
2024,8,6227,deslig,5,2207.69
2024,8,6228,adm,11,1908.93
2024,8,6228,deslig,12,1878.18
2024,8,6230,adm,298,1935.56
2024,8,6230,deslig,283,1968.42
2024,8,6231,adm,276,2140.56
2024,8,6231,deslig,317,1923.82
2024,8,6232,adm,69,1775.3
2024,8,6232,deslig,62,1833.74
2024,8,6233,adm,898,1715.05
2024,8,6233,deslig,854,1774.42
2024,8,6234,adm,15,1582.32
2024,8,6234,deslig,76,1725.47
2024,8,6301,adm,36,4036.48
2024,8,6301,deslig,42,3547.58
2024,8,6312,adm,16,2158.61
2024,8,6312,deslig,15,2223.56
2024,8,6313,adm,20,1753.56
2024,8,6313,deslig,36,1841.91
2024,8,6320,adm,29,1685.23
2024,8,6320,deslig,18,1972.69
2024,8,6321,adm,487,1718.27
2024,8,6321,deslig,507,1744.7
2024,8,6322,adm,217,501.76
2024,8,6322,deslig,179,686.94
2024,8,6324,adm,1,1640.0
2024,8,6324,deslig,1,1640.0
2024,8,6325,adm,4,600.0
2024,8,6325,deslig,1,1905.0
2024,8,6326,adm,32,1718.5
2024,8,6326,deslig,54,1717.45
2024,8,6410,adm,1704,18502.51
2024,8,6410,deslig,2025,17225.61
2024,8,6420,adm,88,2423.57
2024,8,6420,deslig,209,1907.48
2024,8,6430,adm,42,10931.73
2024,8,6430,deslig,22,2196.65
2024,8,7101,adm,8,4756.56
2024,8,7101,deslig,12,5285.57
2024,8,7102,adm,1391,4522.21
2024,8,7102,deslig,1521,5121.52
2024,8,7111,adm,42,2694.71
2024,8,7111,deslig,23,2698.97
2024,8,7112,adm,250,2851.96
2024,8,7112,deslig,219,4649.29
2024,8,7113,adm,109,2326.53
2024,8,7113,deslig,93,2268.27
2024,8,7121,adm,30,2220.99
2024,8,7121,deslig,40,2034.65
2024,8,7122,adm,191,4271.36
2024,8,7122,deslig,146,2528.99
2024,8,7151,adm,1646,3549.56
2024,8,7151,deslig,1719,3774.31
2024,8,7152,adm,6917,2708.68
2024,8,7152,deslig,6993,2722.06
2024,8,7153,adm,1805,2530.88
2024,8,7153,deslig,1826,2499.58
2024,8,7154,adm,379,2454.38
2024,8,7154,deslig,331,2558.19
2024,8,7155,adm,3703,2743.27
2024,8,7155,deslig,3852,2704.41
2024,8,7156,adm,2782,2866.08
2024,8,7156,deslig,2565,2535.91
2024,8,7157,adm,347,2557.46
2024,8,7157,deslig,419,2629.0
2024,8,7161,adm,69,3618.25
2024,8,7161,deslig,42,2427.26
2024,8,7162,adm,38,2362.08
2024,8,7162,deslig,43,2380.22
2024,8,7163,adm,310,2117.73
2024,8,7163,deslig,252,2166.26
2024,8,7164,adm,961,3013.77
2024,8,7164,deslig,1005,2998.8
2024,8,7165,adm,837,2425.02
2024,8,7165,deslig,692,2483.79
2024,8,7166,adm,2240,2451.33
2024,8,7166,deslig,1859,2422.41
2024,8,7170,adm,17567,2284.78
2024,8,7170,deslig,15368,2648.78
2024,8,7201,adm,159,4775.69
2024,8,7201,deslig,200,5217.85
2024,8,7202,adm,36,6218.7
2024,8,7202,deslig,98,6798.93
2024,8,7211,adm,201,9357.25
2024,8,7211,deslig,213,4164.85
2024,8,7212,adm,1729,3466.91
2024,8,7212,deslig,1800,3662.87
2024,8,7213,adm,263,2310.78
2024,8,7213,deslig,209,2476.53
2024,8,7214,adm,673,3042.68
2024,8,7214,deslig,745,3281.31
2024,8,7221,adm,39,16519.23
2024,8,7221,deslig,42,2492.69
2024,8,7222,adm,388,2124.19
2024,8,7222,deslig,322,2307.71
2024,8,7223,adm,148,2376.36
2024,8,7223,deslig,131,2458.51
2024,8,7224,adm,70,2538.78
2024,8,7224,deslig,59,2501.67
2024,8,7231,adm,49,2155.85
2024,8,7231,deslig,54,2230.67
2024,8,7232,adm,209,2272.3
2024,8,7232,deslig,188,2353.6
2024,8,7233,adm,843,2474.23
2024,8,7233,deslig,1010,4017.89
2024,8,7241,adm,1899,2846.28
2024,8,7241,deslig,1825,2812.73
2024,8,7242,adm,2324,2499.41
2024,8,7242,deslig,2240,2788.98
2024,8,7243,adm,2967,5946.29
2024,8,7243,deslig,3070,4796.49
2024,8,7244,adm,2804,5408.9
2024,8,7244,deslig,2526,4341.48
2024,8,7245,adm,581,2391.23
2024,8,7245,deslig,691,2544.87
2024,8,7246,adm,4,2698.62
2024,8,7246,deslig,3,2613.35
2024,8,7250,adm,370,2319.37
2024,8,7250,deslig,313,2661.12
2024,8,7251,adm,617,2149.55
2024,8,7251,deslig,487,3105.37
2024,8,7252,adm,615,2666.59
2024,8,7252,deslig,727,3694.63
2024,8,7253,adm,41,2585.22
2024,8,7253,deslig,44,2944.14
2024,8,7254,adm,52,2882.9
2024,8,7254,deslig,38,3363.91
2024,8,7255,adm,306,2657.6
2024,8,7255,deslig,169,2932.54
2024,8,7256,adm,25,2895.68
2024,8,7256,deslig,18,2850.36
2024,8,7257,adm,237,2505.32
2024,8,7257,deslig,285,2488.34
2024,8,7301,adm,76,4906.16
2024,8,7301,deslig,72,5376.22
2024,8,7311,adm,1786,2254.17
2024,8,7311,deslig,1177,4372.8
2024,8,7312,adm,34,1716.44
2024,8,7312,deslig,42,1576.8
2024,8,7313,adm,460,1814.31
2024,8,7313,deslig,439,1858.13
2024,8,7321,adm,1372,1883.76
2024,8,7321,deslig,1189,1953.96
2024,8,7401,adm,3,7406.67
2024,8,7401,deslig,5,5992.0
2024,8,7411,adm,101,2338.61
2024,8,7411,deslig,71,2739.22
2024,8,7421,adm,17,2001.22
2024,8,7421,deslig,7,2192.91
2024,8,7501,adm,1,4000.0
2024,8,7501,deslig,2,2621.47
2024,8,7502,adm,1,3200.0
2024,8,7502,deslig,4,6432.61
2024,8,7510,adm,43,2124.33
2024,8,7510,deslig,23,1942.78
2024,8,7511,adm,132,2002.35
2024,8,7511,deslig,110,2138.47
2024,8,7521,adm,9,2308.68
2024,8,7521,deslig,7,2281.2
2024,8,7522,adm,65,2346.97
2024,8,7522,deslig,74,2280.78
2024,8,7523,adm,642,2476.34
2024,8,7523,deslig,522,2362.56
2024,8,7524,adm,46,2362.6
2024,8,7524,deslig,37,2846.22
2024,8,7601,adm,38,3815.32
2024,8,7601,deslig,55,3316.47
2024,8,7603,adm,56,2951.01
2024,8,7603,deslig,93,3147.86
2024,8,7604,adm,43,3533.74
2024,8,7604,deslig,30,3504.34
2024,8,7605,adm,7,3402.63
2024,8,7605,deslig,11,3203.31
2024,8,7606,adm,16,4736.04
2024,8,7606,deslig,26,6575.53
2024,8,7610,adm,418,1803.79
2024,8,7610,deslig,366,1891.05
2024,8,7611,adm,15,1708.44
2024,8,7611,deslig,17,1796.78
2024,8,7612,adm,207,1830.79
2024,8,7612,deslig,211,4571.04
2024,8,7613,adm,381,2130.53
2024,8,7613,deslig,476,2172.7
2024,8,7614,adm,246,1975.85
2024,8,7614,deslig,183,2102.27
2024,8,7618,adm,264,1864.51
2024,8,7618,deslig,279,1924.12
2024,8,7620,adm,96,1729.85
2024,8,7620,deslig,96,1801.13
2024,8,7621,adm,4,2234.45
2024,8,7621,deslig,7,2233.4
2024,8,7622,adm,12,2010.76
2024,8,7622,deslig,23,2241.13
2024,8,7623,adm,21,1942.07
2024,8,7623,deslig,19,2086.75
2024,8,7630,adm,347,2048.84
2024,8,7630,deslig,314,2025.43
2024,8,7631,adm,2062,1759.81
2024,8,7631,deslig,1675,1789.68
2024,8,7632,adm,2291,1924.04
2024,8,7632,deslig,2230,2704.1
2024,8,7633,adm,449,1924.94
2024,8,7633,deslig,419,1927.81
2024,8,7640,adm,217,1816.5
2024,8,7640,deslig,169,1803.81
2024,8,7641,adm,508,2801.17
2024,8,7641,deslig,377,1967.47
2024,8,7642,adm,278,2067.84
2024,8,7642,deslig,226,2168.51
2024,8,7643,adm,197,1956.62
2024,8,7643,deslig,197,1995.57
2024,8,7650,adm,9,1709.85
2024,8,7650,deslig,9,1821.91
2024,8,7651,adm,66,1895.44
2024,8,7651,deslig,69,1928.95
2024,8,7652,adm,290,2134.55
2024,8,7652,deslig,196,4773.39
2024,8,7653,adm,71,2038.73
2024,8,7653,deslig,57,1967.83
2024,8,7654,adm,65,1715.95
2024,8,7654,deslig,44,1764.19
2024,8,7661,adm,177,2278.18
2024,8,7661,deslig,183,2997.27
2024,8,7662,adm,439,2818.66
2024,8,7662,deslig,416,2911.62
2024,8,7663,adm,606,2319.26
2024,8,7663,deslig,442,2429.99
2024,8,7664,adm,20,1841.02
2024,8,7664,deslig,13,3365.46
2024,8,7681,adm,37,1922.38
2024,8,7681,deslig,23,1953.15
2024,8,7682,adm,13,2147.95
2024,8,7682,deslig,12,2337.54
2024,8,7683,adm,193,1964.84
2024,8,7683,deslig,143,1969.34
2024,8,7686,adm,8,2469.19
2024,8,7686,deslig,9,2261.21
2024,8,7687,adm,11,1984.87
2024,8,7687,deslig,8,2086.1
2024,8,7701,adm,61,3338.21
2024,8,7701,deslig,57,3614.29
2024,8,7711,adm,1137,2214.33
2024,8,7711,deslig,941,2367.55
2024,8,7721,adm,125,1831.33
2024,8,7721,deslig,84,1823.71
2024,8,7731,adm,173,1916.84
2024,8,7731,deslig,191,2033.85
2024,8,7732,adm,14,2161.77
2024,8,7732,deslig,11,2566.35
2024,8,7733,adm,159,2126.19
2024,8,7733,deslig,194,5059.02
2024,8,7734,adm,59,2127.0
2024,8,7734,deslig,35,2164.16
2024,8,7735,adm,29,2426.93
2024,8,7735,deslig,25,2670.3
2024,8,7741,adm,871,2723.26
2024,8,7741,deslig,707,3620.71
2024,8,7751,adm,49,2200.39
2024,8,7751,deslig,42,2185.02
2024,8,7764,adm,14,1854.15
2024,8,7764,deslig,27,1795.2
2024,8,7772,adm,7,2251.12
2024,8,7772,deslig,5,2056.43
2024,8,7801,adm,23,4010.14
2024,8,7801,deslig,43,3568.62
2024,8,7811,adm,13,2575.67
2024,8,7811,deslig,18,3921.86
2024,8,7813,adm,13,3747.72
2024,8,7813,deslig,17,2354.33
2024,8,7817,adm,9,2217.52
2024,8,7817,deslig,5,2318.73
2024,8,7821,adm,439,2958.76
2024,8,7821,deslig,581,2996.25
2024,8,7822,adm,1990,2646.48
2024,8,7822,deslig,2116,2737.18
2024,8,7823,adm,3564,2392.44
2024,8,7823,deslig,3393,2538.57
2024,8,7824,adm,2461,3297.01
2024,8,7824,deslig,2384,3759.55
2024,8,7825,adm,12129,4738.34
2024,8,7825,deslig,11970,5125.72
2024,8,7826,adm,14,32549.41
2024,8,7826,deslig,36,3542.74
2024,8,7827,adm,62,2515.76
2024,8,7827,deslig,40,2409.03
2024,8,7828,adm,6,1813.04
2024,8,7828,deslig,5,2220.06
2024,8,7831,adm,202,5987.9
2024,8,7831,deslig,155,2078.56
2024,8,7832,adm,8897,2643.66
2024,8,7832,deslig,7234,1966.74
2024,8,7841,adm,4948,1738.68
2024,8,7841,deslig,3846,1780.88
2024,8,7842,adm,29688,2178.99
2024,8,7842,deslig,22109,2243.46
2024,8,7911,adm,32,1973.54
2024,8,7911,deslig,29,1824.1
2024,8,8101,adm,26,5727.12
2024,8,8101,deslig,63,5706.94
2024,8,8102,adm,36,5286.11
2024,8,8102,deslig,63,4166.3
2024,8,8103,adm,13,5133.39
2024,8,8103,deslig,11,6059.42
2024,8,8110,adm,25,3355.79
2024,8,8110,deslig,45,3396.31
2024,8,8111,adm,171,2179.63
2024,8,8111,deslig,161,2328.41
2024,8,8112,adm,4,2902.01
2024,8,8112,deslig,6,3124.96
2024,8,8113,adm,30,2603.28
2024,8,8113,deslig,23,24596.3
2024,8,8114,adm,63,2326.68
2024,8,8114,deslig,43,19950.71
2024,8,8115,adm,1,1810.36
2024,8,8115,deslig,26,2148.75
2024,8,8116,adm,13,99402.91
2024,8,8116,deslig,8,55188.8
2024,8,8117,adm,1393,2229.86
2024,8,8117,deslig,1301,2298.24
2024,8,8118,adm,177,2555.3
2024,8,8118,deslig,208,2876.52
2024,8,8121,deslig,1,4061.2
2024,8,8131,adm,758,2331.69
2024,8,8131,deslig,731,2517.78
2024,8,8181,adm,350,2341.69
2024,8,8181,deslig,285,3692.31
2024,8,8201,adm,6,6115.8
2024,8,8201,deslig,8,6847.49
2024,8,8202,adm,24,4841.9
2024,8,8202,deslig,17,5664.9
2024,8,8211,adm,26,2095.72
2024,8,8211,deslig,36,2213.69
2024,8,8212,adm,78,2166.83
2024,8,8212,deslig,89,2403.62
2024,8,8213,adm,96,6539.43
2024,8,8213,deslig,123,2609.16
2024,8,8214,adm,845,3313.08
2024,8,8214,deslig,783,2559.11
2024,8,8221,adm,17,3116.52
2024,8,8221,deslig,31,3017.22
2024,8,8231,adm,23,2792.71
2024,8,8231,deslig,30,2820.43
2024,8,8232,adm,104,2276.21
2024,8,8232,deslig,97,2531.46
2024,8,8233,adm,335,2075.86
2024,8,8233,deslig,331,2106.99
2024,8,8281,adm,147,1930.24
2024,8,8281,deslig,134,1951.43
2024,8,8301,adm,7,4055.43
2024,8,8301,deslig,17,5425.56
2024,8,8311,adm,15,2645.37
2024,8,8311,deslig,6,2597.66
2024,8,8321,adm,100,2204.8
2024,8,8321,deslig,138,2551.17
2024,8,8331,adm,131,2169.86
2024,8,8331,deslig,109,2063.4
2024,8,8332,adm,64,1583.1
2024,8,8332,deslig,34,1640.24
2024,8,8401,adm,108,20999.34
2024,8,8401,deslig,164,4702.99
2024,8,8411,adm,60,2019.66
2024,8,8411,deslig,57,2358.39
2024,8,8412,deslig,1,2300.0
2024,8,8413,adm,120,94782.05
2024,8,8413,deslig,108,54111.8
2024,8,8414,adm,706,1936.93
2024,8,8414,deslig,719,1992.07
2024,8,8415,adm,64,2000.05
2024,8,8415,deslig,68,2054.11
2024,8,8416,adm,6,1919.95
2024,8,8416,deslig,9,2061.56
2024,8,8417,adm,63,1980.66
2024,8,8417,deslig,67,8439.2
2024,8,8418,adm,264,2102.89
2024,8,8418,deslig,373,2323.03
2024,8,8421,adm,5,1895.1
2024,8,8421,deslig,10,1760.87
2024,8,8481,adm,75,2084.12
2024,8,8481,deslig,90,2077.37
2024,8,8482,adm,15,2008.65
2024,8,8482,deslig,14,1923.08
2024,8,8483,adm,1809,2224.52
2024,8,8483,deslig,1741,2309.31
2024,8,8484,adm,16,2987.27
2024,8,8484,deslig,21,2920.73
2024,8,8485,adm,5433,2031.25
2024,8,8485,deslig,4911,2044.13
2024,8,8486,adm,2,1875.63
2024,8,8601,adm,104,5027.31
2024,8,8601,deslig,93,5685.18
2024,8,8611,adm,8,3720.49
2024,8,8611,deslig,23,31753.81
2024,8,8612,adm,2,2433.02
2024,8,8612,deslig,2,4070.22
2024,8,8621,adm,2287,5083.12
2024,8,8621,deslig,2326,5454.98
2024,8,8622,adm,18,2701.25
2024,8,8622,deslig,23,2314.6
2024,8,8623,adm,119,6170.38
2024,8,8623,deslig,137,2444.07
2024,8,8624,adm,20,2321.61
2024,8,8624,deslig,24,2759.65
2024,8,8625,adm,75,2152.71
2024,8,8625,deslig,43,2102.43
2024,8,9101,adm,177,4797.53
2024,8,9101,deslig,235,18701.89
2024,8,9102,adm,73,5198.58
2024,8,9102,deslig,86,5216.8
2024,8,9109,adm,14,3562.93
2024,8,9109,deslig,18,2586.1
2024,8,9111,adm,150,2497.53
2024,8,9111,deslig,158,2621.85
2024,8,9112,adm,566,2692.06
2024,8,9112,deslig,544,2159.84
2024,8,9113,adm,1874,4799.99
2024,8,9113,deslig,2041,6677.4
2024,8,9131,adm,358,18540.84
2024,8,9131,deslig,320,7879.34
2024,8,9141,adm,57,2980.49
2024,8,9141,deslig,49,4871.37
2024,8,9142,adm,2,2350.0
2024,8,9142,deslig,5,2554.13
2024,8,9143,adm,48,2083.26
2024,8,9143,deslig,42,2551.29
2024,8,9144,adm,3267,8396.93
2024,8,9144,deslig,2769,3920.36
2024,8,9151,adm,34,2990.05
2024,8,9151,deslig,25,2828.52
2024,8,9152,adm,1,5000.0
2024,8,9152,deslig,2,2276.5
2024,8,9153,adm,73,3350.4
2024,8,9153,deslig,70,3651.01
2024,8,9191,adm,300,6074.4
2024,8,9191,deslig,228,2184.79
2024,8,9192,adm,129,2272.35
2024,8,9192,deslig,97,2487.09
2024,8,9193,adm,61,1971.72
2024,8,9193,deslig,43,1970.62
2024,8,9501,adm,159,5115.24
2024,8,9501,deslig,196,5106.8
2024,8,9502,adm,3,3521.64
2024,8,9502,deslig,6,2844.3
2024,8,9503,adm,47,7602.62
2024,8,9503,deslig,46,6892.55
2024,8,9511,adm,1116,3408.09
2024,8,9511,deslig,1130,4230.1
2024,8,9513,adm,1068,1973.03
2024,8,9513,deslig,998,1984.43
2024,8,9531,adm,263,18449.73
2024,8,9531,deslig,237,8207.54
2024,8,9541,adm,317,2841.7
2024,8,9541,deslig,278,2776.23
2024,8,9542,adm,20,1876.14
2024,8,9542,deslig,12,2061.34
2024,8,9543,adm,8,2397.68
2024,8,9543,deslig,13,2403.01
2024,8,9911,adm,139,1672.09
2024,8,9911,deslig,111,1754.71
2024,8,9912,adm,21,1755.9
2024,8,9912,deslig,11,1803.33
2024,8,9913,adm,418,2444.56
2024,8,9913,deslig,387,2602.44
2024,8,9921,adm,412,6869.61
2024,8,9921,deslig,390,4716.41
2024,8,9922,adm,1711,2009.24
2024,8,9922,deslig,2066,2365.81
2024,8,9999,adm,341,4349.41
2024,8,9999,deslig,100,2409.23
2024,9,1010,adm,9,5509.02
2024,9,1010,deslig,2,5316.48
2024,9,1011,deslig,2,1425.0
2024,9,1020,adm,1,3554.4
2024,9,1021,deslig,1,1560.0
2024,9,1111,adm,4,2137.5
2024,9,1111,deslig,1,3729.39
2024,9,1112,adm,11,2668.16
2024,9,1112,deslig,13,3192.22
2024,9,1114,adm,16,2186.63
2024,9,1114,deslig,22,6539.01
2024,9,1115,adm,100,4954.61
2024,9,1115,deslig,124,5336.11
2024,9,1130,adm,1,7014.03
2024,9,1130,deslig,1,1789.16
2024,9,1142,adm,2,2651.16
2024,9,1142,deslig,3,3105.09
2024,9,1143,adm,1,2600.0
2024,9,1143,deslig,2,13049.25
2024,9,1144,adm,2,12950.0
2024,9,1144,deslig,3,22004.87
2024,9,1210,adm,87,42427.22
2024,9,1210,deslig,116,41428.59
2024,9,1221,adm,2,49500.0
2024,9,1221,deslig,1,90000.0
2024,9,1222,adm,6,26156.41
2024,9,1222,deslig,7,24216.29
2024,9,1223,adm,3,31701.04
2024,9,1223,deslig,6,11859.67
2024,9,1224,adm,10,18117.7
2024,9,1224,deslig,23,23351.0
2024,9,1225,adm,6,14093.65
2024,9,1225,deslig,9,16697.08
2024,9,1226,adm,15,24634.66
2024,9,1226,deslig,20,20767.95
2024,9,1227,adm,13,26998.31
2024,9,1227,deslig,23,45139.59
2024,9,1231,adm,134,30876.22
2024,9,1231,deslig,193,33626.38
2024,9,1232,adm,18,47768.25
2024,9,1232,deslig,18,39568.32
2024,9,1233,adm,110,37271.33
2024,9,1233,deslig,185,36568.34
2024,9,1234,adm,8,46205.66
2024,9,1234,deslig,9,40228.57
2024,9,1236,adm,32,42171.46
2024,9,1236,deslig,43,40755.54
2024,9,1237,adm,16,46445.46
2024,9,1237,deslig,9,35453.64
2024,9,1238,adm,2,3109.08
2024,9,1238,deslig,5,35617.81
2024,9,1311,adm,124,8243.12
2024,9,1311,deslig,145,5659.84
2024,9,1312,adm,94,10931.22
2024,9,1312,deslig,117,13111.18
2024,9,1313,adm,79,5645.26
2024,9,1313,deslig,119,6348.52
2024,9,1411,adm,30,6433.59
2024,9,1411,deslig,39,7472.95
2024,9,1412,adm,407,7453.04
2024,9,1412,deslig,565,8208.43
2024,9,1413,adm,125,8405.43
2024,9,1413,deslig,136,9670.62
2024,9,1414,adm,1802,2797.36
2024,9,1414,deslig,2386,3333.91
2024,9,1415,adm,670,3327.73
2024,9,1415,deslig,907,3247.05
2024,9,1416,adm,410,7135.39
2024,9,1416,deslig,560,7075.42
2024,9,1417,adm,132,13811.84
2024,9,1417,deslig,219,13738.73
2024,9,1418,adm,5,8192.86
2024,9,1418,deslig,6,6951.43
2024,9,1421,adm,1964,8751.21
2024,9,1421,deslig,2448,8832.53
2024,9,1422,adm,362,10333.4
2024,9,1422,deslig,495,10027.69
2024,9,1423,adm,6993,6961.74
2024,9,1423,deslig,7136,7470.82
2024,9,1424,adm,162,25031.98
2024,9,1424,deslig,205,10711.5
2024,9,1425,adm,680,15890.54
2024,9,1425,deslig,809,14697.19
2024,9,1426,adm,165,16542.96
2024,9,1426,deslig,204,17455.79
2024,9,1427,adm,198,9541.08
2024,9,1427,deslig,235,9861.9
2024,9,2010,deslig,1,4805.34
2024,9,2011,adm,8,6629.86
2024,9,2011,deslig,2,3144.67
2024,9,2012,adm,6,3722.51
2024,9,2012,deslig,7,3054.62
2024,9,2021,adm,59,9581.78
2024,9,2021,deslig,31,6497.91
2024,9,2030,adm,12,5490.22
2024,9,2030,deslig,11,5567.43
2024,9,2031,adm,52,9457.9
2024,9,2031,deslig,58,9715.22
2024,9,2032,adm,127,10033.46
2024,9,2032,deslig,74,11809.33
2024,9,2033,adm,67,11222.61
2024,9,2033,deslig,46,10324.78
2024,9,2034,adm,9,11104.07
2024,9,2034,deslig,5,10247.25
2024,9,2035,adm,13,8542.51
2024,9,2035,deslig,8,9550.83
2024,9,2041,adm,2,3600.0
2024,9,2111,adm,90,11553.03
2024,9,2111,deslig,70,6525.11
2024,9,2112,adm,82,11351.98
2024,9,2112,deslig,76,9688.59
2024,9,2122,adm,450,14557.92
2024,9,2122,deslig,305,14945.4
2024,9,2123,adm,470,9284.46
2024,9,2123,deslig,425,8658.33
2024,9,2124,adm,5860,7765.21
2024,9,2124,deslig,4870,7439.17
2024,9,2131,adm,2,4729.5
2024,9,2131,deslig,2,3369.84
2024,9,2132,adm,44,5854.32
2024,9,2132,deslig,48,6017.37
2024,9,2133,adm,3,9013.81
2024,9,2133,deslig,2,10610.39
2024,9,2134,adm,9,8271.23
2024,9,2134,deslig,6,12823.47
