ano,mes,cbo6,faixa_sm,mov,n,sal_medio
2024,9,212305,ate_3SM,deslig,26,3052.31
2024,9,212310,3_a_6SM,adm,6,6027.32
2024,9,212310,3_a_6SM,deslig,9,5431.41
2024,9,212310,6_a_10SM,adm,5,11180.0
2024,9,212310,6_a_10SM,deslig,15,10741.91
2024,9,212310,acima_10SM,adm,6,17465.53
2024,9,212310,acima_10SM,deslig,6,16343.96
2024,9,212310,ate_3SM,adm,18,2751.27
2024,9,212310,ate_3SM,deslig,23,3053.52
2024,9,212315,3_a_6SM,adm,10,5591.14
2024,9,212315,3_a_6SM,deslig,12,5415.97
2024,9,212315,6_a_10SM,adm,15,10674.66
2024,9,212315,6_a_10SM,deslig,22,11432.22
2024,9,212315,acima_10SM,adm,21,18799.24
2024,9,212315,acima_10SM,deslig,20,17103.97
2024,9,212315,ate_3SM,adm,22,3108.46
2024,9,212315,ate_3SM,deslig,28,3015.97
2024,9,212320,3_a_6SM,adm,76,6344.63
2024,9,212320,3_a_6SM,deslig,49,6447.48
2024,9,212320,6_a_10SM,adm,58,11192.21
2024,9,212320,6_a_10SM,deslig,43,11252.45
2024,9,212320,acima_10SM,adm,29,19604.2
2024,9,212320,acima_10SM,deslig,23,18438.04
2024,9,212320,ate_3SM,adm,58,2889.48
2024,9,212320,ate_3SM,deslig,47,3124.35
2024,9,212405,3_a_6SM,adm,1219,6488.26
2024,9,212405,3_a_6SM,deslig,992,6331.63
2024,9,212405,6_a_10SM,adm,1212,10913.83
2024,9,212405,6_a_10SM,deslig,914,10849.91
2024,9,212405,acima_10SM,adm,455,17426.04
2024,9,212405,acima_10SM,deslig,356,21680.22
2024,9,212405,ate_3SM,adm,723,2964.9
2024,9,212405,ate_3SM,deslig,627,2995.09
2024,9,212410,3_a_6SM,adm,170,6051.87
2024,9,212410,3_a_6SM,deslig,163,5896.77
2024,9,212410,6_a_10SM,adm,82,10659.4
2024,9,212410,6_a_10SM,deslig,71,10313.0
2024,9,212410,acima_10SM,adm,37,17674.67
2024,9,212410,acima_10SM,deslig,22,17398.39
2024,9,212410,ate_3SM,adm,259,2867.32
2024,9,212410,ate_3SM,deslig,273,2956.64
2024,9,212415,3_a_6SM,adm,51,6098.07
2024,9,212415,3_a_6SM,deslig,41,6066.27
2024,9,212415,6_a_10SM,adm,10,11057.98
2024,9,212415,6_a_10SM,deslig,10,10235.11
2024,9,212415,acima_10SM,adm,1,14500.0
2024,9,212415,acima_10SM,deslig,7,23325.98
2024,9,212415,ate_3SM,adm,43,3219.14
2024,9,212415,ate_3SM,deslig,43,3165.8
2024,9,212420,3_a_6SM,adm,252,5736.77
2024,9,212420,3_a_6SM,deslig,238,5869.31
2024,9,212420,6_a_10SM,adm,81,10940.69
2024,9,212420,6_a_10SM,deslig,79,10681.7
2024,9,212420,acima_10SM,adm,55,32095.15
2024,9,212420,acima_10SM,deslig,27,18863.99
2024,9,212420,ate_3SM,adm,906,2674.13
2024,9,212420,ate_3SM,deslig,808,2655.07
2024,9,212425,3_a_6SM,adm,6,7213.83
2024,9,212425,3_a_6SM,deslig,4,6499.19
2024,9,212425,6_a_10SM,adm,31,10915.2
2024,9,212425,6_a_10SM,deslig,22,11285.97
2024,9,212425,acima_10SM,adm,89,25296.84
2024,9,212425,acima_10SM,deslig,45,19533.55
2024,9,212425,ate_3SM,adm,1,4000.0
2024,9,212425,ate_3SM,deslig,2,3088.39
2024,9,212430,3_a_6SM,adm,66,6465.03
2024,9,212430,3_a_6SM,deslig,60,6354.08
2024,9,212430,6_a_10SM,adm,53,10433.14
2024,9,212430,6_a_10SM,deslig,27,10949.62
2024,9,212430,acima_10SM,adm,7,18453.9
2024,9,212430,acima_10SM,deslig,4,16028.73
2024,9,212430,ate_3SM,adm,51,3042.73
2024,9,212430,ate_3SM,deslig,35,3006.01
2024,9,317105,3_a_6SM,adm,17,5212.17
2024,9,317105,3_a_6SM,deslig,15,5816.34
2024,9,317105,6_a_10SM,adm,29,11477.26
2024,9,317105,6_a_10SM,deslig,5,9960.23
2024,9,317105,acima_10SM,adm,12,16607.5
2024,9,317105,ate_3SM,adm,27,2736.22
2024,9,317105,ate_3SM,deslig,35,2707.57
2024,9,317110,3_a_6SM,adm,291,6224.45
2024,9,317110,3_a_6SM,deslig,283,6079.22
2024,9,317110,6_a_10SM,adm,227,11102.34
2024,9,317110,6_a_10SM,deslig,176,10765.88
2024,9,317110,acima_10SM,adm,60,17210.24
2024,9,317110,acima_10SM,deslig,71,18018.18
2024,9,317110,ate_3SM,adm,390,2717.82
2024,9,317110,ate_3SM,deslig,326,2919.06
2024,9,317115,3_a_6SM,adm,13,5267.05
2024,9,317115,3_a_6SM,deslig,21,5086.63
2024,9,317115,6_a_10SM,deslig,4,10659.04
2024,9,317115,ate_3SM,adm,38,3271.7
2024,9,317115,ate_3SM,deslig,42,3279.1
2024,9,317120,3_a_6SM,adm,3,6900.0
2024,9,317120,3_a_6SM,deslig,9,6351.44
2024,9,317120,6_a_10SM,adm,7,11400.0
2024,9,317120,6_a_10SM,deslig,1,12191.5
2024,9,317120,acima_10SM,adm,1,82520.63
2024,9,317120,acima_10SM,deslig,1,24000.0
2024,9,317120,ate_3SM,adm,13,2841.29
2024,9,317120,ate_3SM,deslig,13,2502.19
2024,9,317205,3_a_6SM,adm,1,5847.18
2024,9,317205,3_a_6SM,deslig,12,5859.67
2024,9,317205,6_a_10SM,adm,1,11000.0
2024,9,317205,6_a_10SM,deslig,8,10933.08
2024,9,317205,acima_10SM,deslig,5,17930.04
2024,9,317205,ate_3SM,adm,218,2050.3
2024,9,317205,ate_3SM,deslig,247,2067.68
2024,9,317210,3_a_6SM,adm,23,5432.54
2024,9,317210,3_a_6SM,deslig,27,5230.67
2024,9,317210,6_a_10SM,adm,5,9924.2
2024,9,317210,acima_10SM,deslig,2,16278.65
2024,9,317210,ate_3SM,adm,736,2249.11
2024,9,317210,ate_3SM,deslig,600,2295.29
2024,10,142505,3_a_6SM,adm,2,4900.0
2024,10,142505,3_a_6SM,deslig,10,6306.21
2024,10,142505,6_a_10SM,adm,8,10635.08
2024,10,142505,6_a_10SM,deslig,15,11318.94
2024,10,142505,acima_10SM,adm,36,24767.4
2024,10,142505,acima_10SM,deslig,34,22347.28
2024,10,142505,ate_3SM,adm,8,3047.26
2024,10,142505,ate_3SM,deslig,8,2900.37
2024,10,142510,3_a_6SM,adm,5,5896.0
2024,10,142510,3_a_6SM,deslig,18,6365.34
2024,10,142510,6_a_10SM,adm,29,11564.66
2024,10,142510,6_a_10SM,deslig,28,12045.61
2024,10,142510,acima_10SM,adm,143,22974.81
2024,10,142510,acima_10SM,deslig,145,22808.89
2024,10,142510,ate_3SM,adm,4,3559.14
2024,10,142510,ate_3SM,deslig,10,2918.46
2024,10,142515,3_a_6SM,adm,5,5336.24
2024,10,142515,3_a_6SM,deslig,8,6533.66
2024,10,142515,6_a_10SM,adm,9,10790.12
2024,10,142515,6_a_10SM,deslig,9,10625.12
2024,10,142515,acima_10SM,adm,36,23624.18
2024,10,142515,acima_10SM,deslig,31,23259.48
2024,10,142515,ate_3SM,adm,1,1798.0
2024,10,142515,ate_3SM,deslig,4,2717.98
2024,10,142520,3_a_6SM,adm,60,6485.73
2024,10,142520,3_a_6SM,deslig,80,6431.82
2024,10,142520,6_a_10SM,adm,103,11326.27
2024,10,142520,6_a_10SM,deslig,115,11499.29
2024,10,142520,acima_10SM,adm,134,22400.62
2024,10,142520,acima_10SM,deslig,157,21085.85
2024,10,142520,ate_3SM,adm,10,3010.58
2024,10,142520,ate_3SM,deslig,20,3152.19
2024,10,142525,3_a_6SM,adm,3,8033.33
2024,10,142525,6_a_10SM,adm,3,12027.01
2024,10,142525,6_a_10SM,deslig,7,11472.84
2024,10,142525,acima_10SM,adm,19,23191.16
2024,10,142525,acima_10SM,deslig,18,24089.8
2024,10,142530,3_a_6SM,adm,11,6283.01
2024,10,142530,3_a_6SM,deslig,27,5972.97
2024,10,142530,6_a_10SM,adm,11,12190.03
2024,10,142530,6_a_10SM,deslig,16,11934.8
2024,10,142530,acima_10SM,adm,14,22428.57
2024,10,142530,acima_10SM,deslig,26,23555.25
2024,10,142530,ate_3SM,adm,13,3087.46
2024,10,142530,ate_3SM,deslig,21,2924.36
2024,10,142535,3_a_6SM,adm,16,6517.48
2024,10,142535,3_a_6SM,deslig,19,6212.81
2024,10,142535,6_a_10SM,adm,10,12750.0
2024,10,142535,6_a_10SM,deslig,30,11152.79
2024,10,142535,acima_10SM,adm,9,16486.83
2024,10,142535,acima_10SM,deslig,12,18027.23
2024,10,142535,ate_3SM,adm,17,2516.55
2024,10,142535,ate_3SM,deslig,17,2819.57
2024,10,212305,3_a_6SM,adm,37,6207.83
2024,10,212305,3_a_6SM,deslig,27,6086.54
2024,10,212305,6_a_10SM,adm,58,10851.61
2024,10,212305,6_a_10SM,deslig,48,11469.77
2024,10,212305,acima_10SM,adm,21,18738.02
2024,10,212305,acima_10SM,deslig,14,16987.75
2024,10,212305,ate_3SM,adm,24,3073.46
2024,10,212305,ate_3SM,deslig,17,2920.37
2024,10,212310,3_a_6SM,adm,14,5550.27
2024,10,212310,3_a_6SM,deslig,11,5803.68
2024,10,212310,6_a_10SM,adm,14,11540.22
2024,10,212310,6_a_10SM,deslig,10,11183.57
2024,10,212310,acima_10SM,adm,5,20784.93
2024,10,212310,acima_10SM,deslig,11,19595.6
2024,10,212310,ate_3SM,adm,17,2845.19
2024,10,212310,ate_3SM,deslig,27,2831.61
2024,10,212315,3_a_6SM,adm,16,6357.09
2024,10,212315,3_a_6SM,deslig,20,5773.1
2024,10,212315,6_a_10SM,adm,17,11610.0
2024,10,212315,6_a_10SM,deslig,16,10567.54
2024,10,212315,acima_10SM,adm,16,17117.27
2024,10,212315,acima_10SM,deslig,16,18562.4
2024,10,212315,ate_3SM,adm,22,2977.7
2024,10,212315,ate_3SM,deslig,22,3244.11
2024,10,212320,3_a_6SM,adm,71,6383.89
2024,10,212320,3_a_6SM,deslig,51,6076.69
2024,10,212320,6_a_10SM,adm,60,11488.41
2024,10,212320,6_a_10SM,deslig,60,10805.78
2024,10,212320,acima_10SM,adm,15,18576.9
2024,10,212320,acima_10SM,deslig,26,19848.6
2024,10,212320,ate_3SM,adm,42,2877.25
2024,10,212320,ate_3SM,deslig,40,3293.15
2024,10,212405,3_a_6SM,adm,1179,6472.87
2024,10,212405,3_a_6SM,deslig,1059,6326.15
2024,10,212405,6_a_10SM,adm,1271,10958.85
2024,10,212405,6_a_10SM,deslig,950,10903.41
2024,10,212405,acima_10SM,adm,531,17127.94
2024,10,212405,acima_10SM,deslig,335,17613.02
2024,10,212405,ate_3SM,adm,665,3072.58
2024,10,212405,ate_3SM,deslig,643,2967.69
2024,10,212410,3_a_6SM,adm,154,5974.47
2024,10,212410,3_a_6SM,deslig,206,5903.61
2024,10,212410,6_a_10SM,adm,64,10907.73
2024,10,212410,6_a_10SM,deslig,78,10888.16
2024,10,212410,acima_10SM,adm,22,19760.49
2024,10,212410,acima_10SM,deslig,33,19497.06
2024,10,212410,ate_3SM,adm,232,2728.03
2024,10,212410,ate_3SM,deslig,217,2833.05
2024,10,212415,3_a_6SM,adm,45,6073.1
2024,10,212415,3_a_6SM,deslig,36,5706.59
2024,10,212415,6_a_10SM,adm,19,10165.16
2024,10,212415,6_a_10SM,deslig,11,11628.82
2024,10,212415,acima_10SM,adm,1,15500.0
2024,10,212415,acima_10SM,deslig,5,21531.21
2024,10,212415,ate_3SM,adm,26,3117.11
2024,10,212415,ate_3SM,deslig,50,3099.27
2024,10,212420,3_a_6SM,adm,241,5872.56
2024,10,212420,3_a_6SM,deslig,243,5759.89
2024,10,212420,6_a_10SM,adm,90,10856.82
2024,10,212420,6_a_10SM,deslig,73,10616.17
2024,10,212420,acima_10SM,adm,39,18074.95
2024,10,212420,acima_10SM,deslig,25,17519.94
2024,10,212420,ate_3SM,adm,918,2653.32
2024,10,212420,ate_3SM,deslig,906,2653.46
2024,10,212425,3_a_6SM,adm,7,6034.23
2024,10,212425,3_a_6SM,deslig,10,6764.73
2024,10,212425,6_a_10SM,adm,22,11598.8
2024,10,212425,6_a_10SM,deslig,27,11914.68
2024,10,212425,acima_10SM,adm,54,19866.96
2024,10,212425,acima_10SM,deslig,46,17850.37
2024,10,212425,ate_3SM,adm,3,2714.33
2024,10,212425,ate_3SM,deslig,5,3086.59
2024,10,212430,3_a_6SM,adm,87,6156.94
2024,10,212430,3_a_6SM,deslig,97,6329.32
2024,10,212430,6_a_10SM,adm,38,10394.6
2024,10,212430,6_a_10SM,deslig,32,10669.43
2024,10,212430,acima_10SM,adm,4,17125.0
2024,10,212430,acima_10SM,deslig,4,17462.29
2024,10,212430,ate_3SM,adm,50,3149.98
2024,10,212430,ate_3SM,deslig,49,3131.58
2024,10,317105,3_a_6SM,adm,15,5707.14
2024,10,317105,3_a_6SM,deslig,12,5860.78
2024,10,317105,6_a_10SM,adm,6,10688.24
2024,10,317105,6_a_10SM,deslig,6,12461.28
2024,10,317105,ate_3SM,adm,35,2548.23
2024,10,317105,ate_3SM,deslig,36,2677.11
2024,10,317110,3_a_6SM,adm,352,6228.55
2024,10,317110,3_a_6SM,deslig,267,6251.54
2024,10,317110,6_a_10SM,adm,261,10884.26
2024,10,317110,6_a_10SM,deslig,172,10884.91
2024,10,317110,acima_10SM,adm,84,17526.94
2024,10,317110,acima_10SM,deslig,58,18422.63
2024,10,317110,ate_3SM,adm,376,2744.03
2024,10,317110,ate_3SM,deslig,336,2878.14
2024,10,317115,3_a_6SM,adm,36,5427.09
2024,10,317115,3_a_6SM,deslig,29,5620.45
2024,10,317115,6_a_10SM,deslig,4,9561.04
2024,10,317115,ate_3SM,adm,30,3125.54
2024,10,317115,ate_3SM,deslig,53,3198.28
2024,10,317120,3_a_6SM,adm,8,6336.99
2024,10,317120,3_a_6SM,deslig,5,6214.85
2024,10,317120,6_a_10SM,adm,7,11385.71
2024,10,317120,6_a_10SM,deslig,2,11789.0
2024,10,317120,acima_10SM,adm,7,21177.3
2024,10,317120,acima_10SM,deslig,3,19967.27
2024,10,317120,ate_3SM,adm,11,2656.18
2024,10,317120,ate_3SM,deslig,16,2677.79
2024,10,317205,3_a_6SM,adm,4,5000.0
2024,10,317205,3_a_6SM,deslig,7,5384.63
2024,10,317205,6_a_10SM,adm,1,9250.02
2024,10,317205,6_a_10SM,deslig,3,11348.25
2024,10,317205,acima_10SM,adm,1,16000.0
2024,10,317205,ate_3SM,adm,185,2198.11
2024,10,317205,ate_3SM,deslig,222,2220.35
2024,10,317210,3_a_6SM,adm,30,5782.38
2024,10,317210,3_a_6SM,deslig,30,5200.61
2024,10,317210,6_a_10SM,adm,3,11107.33
2024,10,317210,6_a_10SM,deslig,4,11488.18
2024,10,317210,acima_10SM,adm,1,51812.5
2024,10,317210,acima_10SM,deslig,2,21316.15
2024,10,317210,ate_3SM,adm,861,2260.2
2024,10,317210,ate_3SM,deslig,609,2283.94
2024,11,142505,3_a_6SM,adm,4,5794.25
2024,11,142505,3_a_6SM,deslig,9,6906.12
2024,11,142505,6_a_10SM,adm,11,11622.53
2024,11,142505,6_a_10SM,deslig,9,11287.49
2024,11,142505,acima_10SM,adm,26,23998.99
2024,11,142505,acima_10SM,deslig,30,20922.21
2024,11,142505,ate_3SM,adm,7,2444.63
2024,11,142505,ate_3SM,deslig,6,2590.07
2024,11,142510,3_a_6SM,adm,10,6215.8
2024,11,142510,3_a_6SM,deslig,9,6637.57
2024,11,142510,6_a_10SM,adm,33,11307.79
2024,11,142510,6_a_10SM,deslig,20,11488.43
2024,11,142510,acima_10SM,adm,115,22032.21
2024,11,142510,acima_10SM,deslig,112,22690.62
2024,11,142510,ate_3SM,adm,3,3904.33
2024,11,142510,ate_3SM,deslig,2,2478.65
2024,11,142515,3_a_6SM,adm,3,6541.0
2024,11,142515,3_a_6SM,deslig,9,5758.68
2024,11,142515,6_a_10SM,adm,7,10826.14
2024,11,142515,6_a_10SM,deslig,6,11419.71
2024,11,142515,acima_10SM,adm,29,23901.51
2024,11,142515,acima_10SM,deslig,38,24555.77
2024,11,142515,ate_3SM,adm,3,2905.24
2024,11,142515,ate_3SM,deslig,4,3791.21
2024,11,142520,3_a_6SM,adm,40,6536.54
2024,11,142520,3_a_6SM,deslig,51,6492.08
2024,11,142520,6_a_10SM,adm,78,11458.44
2024,11,142520,6_a_10SM,deslig,106,11330.54
2024,11,142520,acima_10SM,adm,113,43906.84
2024,11,142520,acima_10SM,deslig,133,21709.46
2024,11,142520,ate_3SM,adm,9,3011.44
2024,11,142520,ate_3SM,deslig,13,2892.37
2024,11,142525,3_a_6SM,adm,1,8400.0
2024,11,142525,3_a_6SM,deslig,1,6000.0
2024,11,142525,6_a_10SM,adm,2,10669.36
2024,11,142525,6_a_10SM,deslig,2,9580.3
2024,11,142525,acima_10SM,adm,25,24010.45
2024,11,142525,acima_10SM,deslig,19,21579.52
2024,11,142525,ate_3SM,deslig,1,3500.0
2024,11,142530,3_a_6SM,adm,6,6416.67
2024,11,142530,3_a_6SM,deslig,18,5913.05
2024,11,142530,6_a_10SM,adm,9,11510.17
2024,11,142530,6_a_10SM,deslig,13,11384.64
2024,11,142530,acima_10SM,adm,18,21249.52
2024,11,142530,acima_10SM,deslig,26,23737.09
2024,11,142530,ate_3SM,adm,10,3118.0
2024,11,142530,ate_3SM,deslig,19,2897.63
2024,11,142535,3_a_6SM,adm,12,5608.97
2024,11,142535,3_a_6SM,deslig,23,6256.19
2024,11,142535,6_a_10SM,adm,13,11611.89
2024,11,142535,6_a_10SM,deslig,28,10947.3
2024,11,142535,acima_10SM,adm,5,16964.0
2024,11,142535,acima_10SM,deslig,13,17052.15
2024,11,142535,ate_3SM,adm,13,2668.84
2024,11,142535,ate_3SM,deslig,24,2564.06
2024,11,212305,3_a_6SM,adm,33,6400.4
2024,11,212305,3_a_6SM,deslig,26,6771.27
2024,11,212305,6_a_10SM,adm,58,10739.27
2024,11,212305,6_a_10SM,deslig,40,11156.35
2024,11,212305,acima_10SM,adm,25,16727.88
2024,11,212305,acima_10SM,deslig,21,16936.11
2024,11,212305,ate_3SM,adm,12,2628.27
2024,11,212305,ate_3SM,deslig,16,3315.72
2024,11,212310,3_a_6SM,adm,15,6122.95
2024,11,212310,3_a_6SM,deslig,16,6405.4
2024,11,212310,6_a_10SM,adm,7,11248.57
2024,11,212310,6_a_10SM,deslig,11,11085.97
2024,11,212310,acima_10SM,adm,2,15500.0
2024,11,212310,acima_10SM,deslig,7,17144.87
2024,11,212310,ate_3SM,adm,21,2950.01
2024,11,212310,ate_3SM,deslig,18,3014.54
2024,11,212315,3_a_6SM,adm,19,7035.32
2024,11,212315,3_a_6SM,deslig,24,6285.92
2024,11,212315,6_a_10SM,adm,18,11053.79
2024,11,212315,6_a_10SM,deslig,20,11265.56
2024,11,212315,acima_10SM,adm,20,19053.35
2024,11,212315,acima_10SM,deslig,21,19547.47
2024,11,212315,ate_3SM,adm,19,2620.34
2024,11,212315,ate_3SM,deslig,23,2722.63
2024,11,212320,3_a_6SM,adm,59,6353.53
2024,11,212320,3_a_6SM,deslig,50,6404.13
2024,11,212320,6_a_10SM,adm,45,10887.82
2024,11,212320,6_a_10SM,deslig,53,11113.6
2024,11,212320,acima_10SM,adm,22,16192.44
2024,11,212320,acima_10SM,deslig,16,18064.82
2024,11,212320,ate_3SM,adm,34,3092.05
2024,11,212320,ate_3SM,deslig,35,3249.86
2024,11,212405,3_a_6SM,adm,993,6417.77
2024,11,212405,3_a_6SM,deslig,860,6317.86
2024,11,212405,6_a_10SM,adm,1013,10989.08
2024,11,212405,6_a_10SM,deslig,760,10956.24
2024,11,212405,acima_10SM,adm,352,17874.15
2024,11,212405,acima_10SM,deslig,316,17771.44
2024,11,212405,ate_3SM,adm,648,3018.07
2024,11,212405,ate_3SM,deslig,519,3034.39
2024,11,212410,3_a_6SM,adm,169,6113.38
2024,11,212410,3_a_6SM,deslig,174,6030.51
2024,11,212410,6_a_10SM,adm,82,10665.35
2024,11,212410,6_a_10SM,deslig,64,10702.89
2024,11,212410,acima_10SM,adm,27,18319.08
2024,11,212410,acima_10SM,deslig,31,19322.53
2024,11,212410,ate_3SM,adm,192,2835.43
2024,11,212410,ate_3SM,deslig,207,2915.3
2024,11,212415,3_a_6SM,adm,54,6045.66
2024,11,212415,3_a_6SM,deslig,39,6095.71
2024,11,212415,6_a_10SM,adm,11,10629.04
2024,11,212415,6_a_10SM,deslig,11,9800.74
2024,11,212415,acima_10SM,adm,5,17269.89
2024,11,212415,ate_3SM,adm,39,2908.35
2024,11,212415,ate_3SM,deslig,23,3372.84
2024,11,212420,3_a_6SM,adm,186,5965.89
2024,11,212420,3_a_6SM,deslig,214,5805.65
2024,11,212420,6_a_10SM,adm,52,10677.59
2024,11,212420,6_a_10SM,deslig,76,10378.19
2024,11,212420,acima_10SM,adm,20,39953.22
2024,11,212420,acima_10SM,deslig,21,21218.18
2024,11,212420,ate_3SM,adm,865,2657.82
2024,11,212420,ate_3SM,deslig,741,2652.93
2024,11,212425,3_a_6SM,adm,12,6385.0
2024,11,212425,3_a_6SM,deslig,6,6593.94
2024,11,212425,6_a_10SM,adm,27,11110.37
2024,11,212425,6_a_10SM,deslig,22,10942.03
2024,11,212425,acima_10SM,adm,56,20351.27
2024,11,212425,acima_10SM,deslig,39,18610.19
2024,11,212425,ate_3SM,adm,3,2796.33
2024,11,212425,ate_3SM,deslig,2,3090.0
2024,11,212430,3_a_6SM,adm,64,6279.59
2024,11,212430,3_a_6SM,deslig,60,6307.09
2024,11,212430,6_a_10SM,adm,27,10235.41
2024,11,212430,6_a_10SM,deslig,18,10645.69
2024,11,212430,acima_10SM,deslig,4,16090.82
2024,11,212430,ate_3SM,adm,50,2923.85
2024,11,212430,ate_3SM,deslig,37,3144.22
2024,11,317105,3_a_6SM,adm,15,5540.09
2024,11,317105,3_a_6SM,deslig,12,6034.02
2024,11,317105,6_a_10SM,adm,5,10133.05
2024,11,317105,6_a_10SM,deslig,5,12074.68
2024,11,317105,acima_10SM,adm,1,16000.0
2024,11,317105,acima_10SM,deslig,6,16085.87
2024,11,317105,ate_3SM,adm,32,2540.55
2024,11,317105,ate_3SM,deslig,30,2787.49
2024,11,317110,3_a_6SM,adm,270,6263.57
2024,11,317110,3_a_6SM,deslig,215,6347.02
2024,11,317110,6_a_10SM,adm,205,10875.77
2024,11,317110,6_a_10SM,deslig,159,11031.32
2024,11,317110,acima_10SM,adm,53,17907.71
2024,11,317110,acima_10SM,deslig,62,19146.21
2024,11,317110,ate_3SM,adm,381,2693.98
2024,11,317110,ate_3SM,deslig,310,2801.15
2024,11,317115,3_a_6SM,adm,17,5154.82
2024,11,317115,3_a_6SM,deslig,13,5658.21
2024,11,317115,6_a_10SM,adm,1,13241.0
2024,11,317115,6_a_10SM,deslig,3,10350.97
2024,11,317115,ate_3SM,adm,22,3248.51
2024,11,317115,ate_3SM,deslig,32,3163.78
2024,11,317120,3_a_6SM,adm,5,7108.4
2024,11,317120,3_a_6SM,deslig,6,5808.59
2024,11,317120,6_a_10SM,adm,7,11742.86
2024,11,317120,acima_10SM,adm,3,16000.0
2024,11,317120,acima_10SM,deslig,2,20798.5
2024,11,317120,ate_3SM,adm,10,2555.3
2024,11,317120,ate_3SM,deslig,11,2818.15
2024,11,317205,3_a_6SM,adm,6,6113.12
2024,11,317205,3_a_6SM,deslig,9,4878.78
2024,11,317205,6_a_10SM,deslig,2,9852.94
2024,11,317205,acima_10SM,adm,1,15000.0
2024,11,317205,acima_10SM,deslig,2,15948.0
2024,11,317205,ate_3SM,adm,168,2170.13
2024,11,317205,ate_3SM,deslig,180,2172.91
2024,11,317210,3_a_6SM,adm,38,5580.29
2024,11,317210,3_a_6SM,deslig,42,5129.78
2024,11,317210,6_a_10SM,adm,5,11026.18
2024,11,317210,6_a_10SM,deslig,2,11473.0
2024,11,317210,acima_10SM,adm,1,19953.85
2024,11,317210,acima_10SM,deslig,2,20253.52
2024,11,317210,ate_3SM,adm,659,2269.55
2024,11,317210,ate_3SM,deslig,516,2293.11
2024,12,142505,3_a_6SM,adm,6,6750.0
2024,12,142505,3_a_6SM,deslig,4,5691.31
2024,12,142505,6_a_10SM,adm,10,11879.41
2024,12,142505,6_a_10SM,deslig,5,12105.39
2024,12,142505,acima_10SM,adm,18,26465.35
2024,12,142505,acima_10SM,deslig,22,22955.54
2024,12,142505,ate_3SM,adm,15,2913.95
2024,12,142505,ate_3SM,deslig,6,2974.2
2024,12,142510,3_a_6SM,adm,5,7162.0
2024,12,142510,3_a_6SM,deslig,8,6476.04
2024,12,142510,6_a_10SM,adm,13,12097.56
2024,12,142510,6_a_10SM,deslig,22,11489.66
2024,12,142510,acima_10SM,adm,100,24710.31
2024,12,142510,acima_10SM,deslig,103,23299.07
2024,12,142510,ate_3SM,adm,7,3254.05
2024,12,142510,ate_3SM,deslig,3,3658.75
2024,12,142515,3_a_6SM,adm,6,6533.33
2024,12,142515,3_a_6SM,deslig,12,6673.29
2024,12,142515,6_a_10SM,adm,4,10630.74
2024,12,142515,6_a_10SM,deslig,8,10591.65
2024,12,142515,acima_10SM,adm,22,26428.08
2024,12,142515,acima_10SM,deslig,29,22476.33
2024,12,142515,ate_3SM,adm,1,3800.0
2024,12,142515,ate_3SM,deslig,5,2891.43
2024,12,142520,3_a_6SM,adm,33,6798.13
2024,12,142520,3_a_6SM,deslig,30,6395.31
2024,12,142520,6_a_10SM,adm,60,11580.53
2024,12,142520,6_a_10SM,deslig,87,11240.82
2024,12,142520,acima_10SM,adm,83,22564.84
2024,12,142520,acima_10SM,deslig,138,22678.96
2024,12,142520,ate_3SM,adm,10,2727.07
2024,12,142520,ate_3SM,deslig,7,2651.11
2024,12,142525,3_a_6SM,adm,3,6750.0
2024,12,142525,3_a_6SM,deslig,5,5610.28
2024,12,142525,6_a_10SM,adm,1,14000.0
2024,12,142525,6_a_10SM,deslig,5,12371.82
2024,12,142525,acima_10SM,adm,11,19964.43
2024,12,142525,acima_10SM,deslig,11,22717.77
2024,12,142525,ate_3SM,adm,1,2500.0
2024,12,142530,3_a_6SM,adm,8,6702.67
2024,12,142530,3_a_6SM,deslig,15,6773.2
2024,12,142530,6_a_10SM,adm,7,10298.43
2024,12,142530,6_a_10SM,deslig,14,11145.67
2024,12,142530,acima_10SM,adm,10,27221.86
2024,12,142530,acima_10SM,deslig,17,22188.15
2024,12,142530,ate_3SM,adm,10,3346.78
2024,12,142530,ate_3SM,deslig,13,3029.36
2024,12,142535,3_a_6SM,adm,5,6377.75
2024,12,142535,3_a_6SM,deslig,21,5813.14
2024,12,142535,6_a_10SM,adm,8,11230.24
2024,12,142535,6_a_10SM,deslig,11,10553.45
2024,12,142535,acima_10SM,adm,5,18000.0
2024,12,142535,acima_10SM,deslig,8,18801.9
2024,12,142535,ate_3SM,adm,9,3001.3
2024,12,142535,ate_3SM,deslig,8,2855.84
2024,12,212305,3_a_6SM,adm,23,6614.23
2024,12,212305,3_a_6SM,deslig,17,5789.9
2024,12,212305,6_a_10SM,adm,32,11317.99
2024,12,212305,6_a_10SM,deslig,30,10994.03
2024,12,212305,acima_10SM,adm,20,22650.16
2024,12,212305,acima_10SM,deslig,16,17939.4
2024,12,212305,ate_3SM,adm,15,2946.48
2024,12,212305,ate_3SM,deslig,21,2687.18
2024,12,212310,3_a_6SM,adm,8,6343.34
2024,12,212310,3_a_6SM,deslig,15,6029.93
2024,12,212310,6_a_10SM,adm,9,11304.94
2024,12,212310,6_a_10SM,deslig,11,11396.38
2024,12,212310,acima_10SM,adm,5,26288.88
2024,12,212310,acima_10SM,deslig,3,16432.47
2024,12,212310,ate_3SM,adm,5,3025.02
