ano,mes,cbo6,secao,mov,n,sal_medio
2024,8,212205,S,adm,2,7912.25
2024,8,212210,C,adm,2,4560.57
2024,8,212210,G,adm,1,14241.0
2024,8,212210,G,deslig,1,19125.69
2024,8,212210,J,adm,2,35576.93
2024,8,212210,J,deslig,6,13774.09
2024,8,212210,M,deslig,1,7280.0
2024,8,212210,N,adm,1,14000.0
2024,8,212210,N,deslig,1,21000.0
2024,8,212215,C,adm,3,14430.67
2024,8,212215,C,deslig,2,12849.85
2024,8,212215,G,adm,5,12660.0
2024,8,212215,G,deslig,3,6095.67
2024,8,212215,J,adm,129,15655.56
2024,8,212215,J,deslig,96,12297.27
2024,8,212215,K,adm,22,12339.52
2024,8,212215,K,deslig,34,13461.25
2024,8,212215,M,adm,23,17476.48
2024,8,212215,M,deslig,25,26606.68
2024,8,212215,N,adm,24,19102.99
2024,8,212215,N,deslig,31,21140.86
2024,8,212215,O,deslig,1,5278.76
2024,8,212215,P,deslig,1,6656.0
2024,8,212215,Q,deslig,1,10890.0
2024,8,212305,C,adm,1,3300.0
2024,8,212305,C,deslig,6,9608.19
2024,8,212305,F,adm,5,3792.75
2024,8,212305,G,adm,9,10391.79
2024,8,212305,G,deslig,10,10251.75
2024,8,212305,H,deslig,1,8645.0
2024,8,212305,J,adm,71,9325.33
2024,8,212305,J,deslig,59,9934.15
2024,8,212305,K,adm,27,11149.07
2024,8,212305,K,deslig,16,8339.73
2024,8,212305,L,deslig,2,15046.83
2024,8,212305,M,adm,27,10776.16
2024,8,212305,M,deslig,15,15534.8
2024,8,212305,N,adm,12,8369.16
2024,8,212305,N,deslig,18,9721.59
2024,8,212305,P,adm,2,8525.0
2024,8,212305,P,deslig,1,4790.24
2024,8,212305,Q,adm,1,6000.0
2024,8,212305,Q,deslig,1,6139.02
2024,8,212305,S,adm,3,4699.32
2024,8,212305,S,deslig,2,7200.57
2024,8,212405,A,adm,2,6158.08
2024,8,212405,A,deslig,2,3660.1
2024,8,212405,B,adm,1,13500.0
2024,8,212405,B,deslig,1,12181.2
2024,8,212405,C,adm,142,8952.47
2024,8,212405,C,deslig,134,11196.87
2024,8,212405,D,adm,9,10561.17
2024,8,212405,D,deslig,3,10903.65
2024,8,212405,E,deslig,2,11769.55
2024,8,212405,F,adm,13,4624.75
2024,8,212405,F,deslig,15,5672.18
2024,8,212405,G,adm,143,7689.59
2024,8,212405,G,deslig,157,7573.29
2024,8,212405,H,adm,26,7698.34
2024,8,212405,H,deslig,21,7433.09
2024,8,212405,I,adm,2,5709.77
2024,8,212405,I,deslig,3,4905.63
2024,8,212405,J,adm,1993,7856.85
2024,8,212405,J,deslig,1677,8486.16
2024,8,212405,K,adm,593,10729.17
2024,8,212405,K,deslig,358,10800.88
2024,8,212405,L,adm,5,13920.0
2024,8,212405,L,deslig,10,9476.78
2024,8,212405,M,adm,399,9294.32
2024,8,212405,M,deslig,326,7795.8
2024,8,212405,N,adm,201,7061.68
2024,8,212405,N,deslig,215,7863.37
2024,8,212405,O,adm,5,7751.78
2024,8,212405,O,deslig,1,5245.7
2024,8,212405,P,adm,37,6951.14
2024,8,212405,P,deslig,21,7086.58
2024,8,212405,Q,adm,35,7875.7
2024,8,212405,Q,deslig,35,7807.38
2024,8,212405,R,adm,2,4610.44
2024,8,212405,R,deslig,4,6377.49
2024,8,212405,S,adm,21,5867.4
2024,8,212405,S,deslig,31,5397.71
2024,8,212410,A,adm,1,4000.0
2024,8,212410,C,adm,22,4799.17
2024,8,212410,C,deslig,23,5537.61
2024,8,212410,D,deslig,1,21878.61
2024,8,212410,F,adm,7,3813.5
2024,8,212410,F,deslig,7,3480.5
2024,8,212410,G,adm,56,5984.21
2024,8,212410,G,deslig,43,4330.16
2024,8,212410,H,adm,7,3593.58
2024,8,212410,H,deslig,9,4989.19
2024,8,212410,I,adm,2,5550.0
2024,8,212410,J,adm,209,5693.97
2024,8,212410,J,deslig,224,6413.89
2024,8,212410,K,adm,87,6714.29
2024,8,212410,K,deslig,43,10752.31
2024,8,212410,L,adm,4,5351.25
2024,8,212410,L,deslig,4,2668.99
2024,8,212410,M,adm,66,5495.09
2024,8,212410,M,deslig,62,5941.15
2024,8,212410,N,adm,64,5651.92
2024,8,212410,N,deslig,64,4610.46
2024,8,212410,P,adm,16,4750.82
2024,8,212410,P,deslig,10,6644.96
2024,8,212410,Q,adm,8,4650.98
2024,8,212410,Q,deslig,2,5580.56
2024,8,212410,R,adm,3,10779.1
2024,8,212410,R,deslig,1,6327.0
2024,8,212410,S,adm,8,4243.75
2024,8,212410,S,deslig,7,6274.35
2024,8,212425,C,adm,3,14300.0
2024,8,212425,C,deslig,2,15325.49
2024,8,212425,D,adm,1,18024.0
2024,8,212425,G,adm,7,17167.1
2024,8,212425,G,deslig,6,11821.47
2024,8,212425,H,adm,1,7000.0
2024,8,212425,H,deslig,1,3459.69
2024,8,212425,J,adm,54,15773.33
2024,8,212425,J,deslig,34,14022.27
2024,8,212425,K,adm,12,13375.33
2024,8,212425,K,deslig,10,11970.24
2024,8,212425,M,adm,5,13919.71
2024,8,212425,M,deslig,9,12750.5
2024,8,212425,N,adm,7,11226.39
2024,8,212425,N,deslig,5,15056.0
2024,8,212425,P,adm,1,10865.6
2024,8,212425,Q,deslig,1,15391.5
2024,9,203105,C,adm,4,7736.86
2024,9,203105,C,deslig,2,10646.52
2024,9,203105,G,deslig,6,11179.54
2024,9,203105,H,adm,1,11000.0
2024,9,203105,H,deslig,1,10600.0
2024,9,203105,J,adm,12,11005.0
2024,9,203105,J,deslig,8,9292.29
2024,9,203105,K,adm,3,6900.0
2024,9,203105,K,deslig,5,8488.24
2024,9,203105,M,adm,11,9654.99
2024,9,203105,M,deslig,12,10634.76
2024,9,203105,N,adm,6,12733.33
2024,9,203105,N,deslig,6,13739.55
2024,9,203105,P,adm,2,10192.0
2024,9,203105,Q,deslig,1,8268.0
2024,9,211205,C,adm,3,6745.77
2024,9,211205,C,deslig,1,2400.0
2024,9,211205,G,adm,1,6240.0
2024,9,211205,G,deslig,1,13140.18
2024,9,211205,H,deslig,2,2807.18
2024,9,211205,J,adm,6,9087.71
2024,9,211205,J,deslig,6,14563.54
2024,9,211205,K,adm,7,5666.55
2024,9,211205,K,deslig,6,12757.26
2024,9,211205,L,deslig,1,5051.01
2024,9,211205,M,adm,8,8387.5
2024,9,211205,M,deslig,12,9649.29
2024,9,211205,N,adm,2,6600.0
2024,9,211205,N,deslig,1,5500.0
2024,9,211205,Q,adm,5,8019.11
2024,9,211205,Q,deslig,8,8092.6
2024,9,211205,R,adm,1,9000.0
2024,9,211205,R,deslig,1,1500.0
2024,9,211205,S,deslig,3,9070.0
2024,9,211210,C,deslig,1,3678.0
2024,9,211210,H,adm,2,4513.06
2024,9,211210,J,deslig,1,4443.01
2024,9,211210,K,deslig,2,14488.32
2024,9,211210,M,adm,1,7500.0
2024,9,211210,M,deslig,3,12148.48
2024,9,211210,N,adm,1,5000.0
2024,9,211210,N,deslig,1,4075.46
2024,9,211215,N,deslig,1,5504.58
2024,9,211220,C,adm,3,7967.67
2024,9,211220,C,deslig,1,1600.0
2024,9,211220,D,adm,1,17500.0
2024,9,211220,G,adm,3,14133.33
2024,9,211220,G,deslig,2,4066.0
2024,9,211220,J,adm,16,20316.25
2024,9,211220,J,deslig,11,12105.62
2024,9,211220,K,adm,10,9075.97
2024,9,211220,K,deslig,5,9521.65
2024,9,211220,M,adm,5,14977.19
2024,9,211220,M,deslig,5,10718.86
2024,9,211220,N,adm,3,18466.67
2024,9,211220,N,deslig,1,4241.0
2024,9,211220,P,adm,2,8181.49
2024,9,211220,S,adm,2,6500.0
2024,9,212205,C,adm,6,10557.18
2024,9,212205,C,deslig,2,7584.64
2024,9,212205,G,adm,10,12962.39
2024,9,212205,G,deslig,9,18153.71
2024,9,212205,H,deslig,1,9824.09
2024,9,212205,J,adm,102,15698.4
2024,9,212205,J,deslig,55,14449.41
2024,9,212205,K,adm,16,14836.11
2024,9,212205,K,deslig,15,13899.16
2024,9,212205,M,adm,60,13577.06
2024,9,212205,M,deslig,29,14743.64
2024,9,212205,N,adm,13,14541.11
2024,9,212205,N,deslig,12,20673.09
2024,9,212205,S,adm,1,9618.0
2024,9,212205,S,deslig,1,12668.0
2024,9,212210,C,adm,1,11000.0
2024,9,212210,G,deslig,4,14745.82
2024,9,212210,J,adm,3,9666.67
2024,9,212210,J,deslig,6,24176.41
2024,9,212210,M,adm,2,14751.45
2024,9,212210,M,deslig,1,5506.0
2024,9,212210,N,adm,2,12750.0
2024,9,212210,N,deslig,2,8816.2
2024,9,212215,C,adm,2,9695.5
2024,9,212215,C,deslig,2,13574.1
2024,9,212215,G,adm,4,15221.29
2024,9,212215,G,deslig,2,11406.25
2024,9,212215,H,adm,1,21542.0
2024,9,212215,J,adm,150,14164.04
2024,9,212215,J,deslig,98,14332.27
2024,9,212215,K,adm,34,10349.38
2024,9,212215,K,deslig,29,11757.36
2024,9,212215,M,adm,15,17588.81
2024,9,212215,M,deslig,20,18801.65
2024,9,212215,N,adm,27,20579.96
2024,9,212215,N,deslig,15,16666.96
2024,9,212215,Q,adm,1,13410.0
2024,9,212215,Q,deslig,2,14875.82
2024,9,212305,C,adm,1,7999.2
2024,9,212305,C,deslig,2,9631.7
2024,9,212305,F,adm,1,7000.0
2024,9,212305,F,deslig,3,7185.33
2024,9,212305,G,adm,3,19966.67
2024,9,212305,G,deslig,11,7296.67
2024,9,212305,H,deslig,2,6778.34
2024,9,212305,J,adm,74,8701.01
2024,9,212305,J,deslig,59,8626.05
2024,9,212305,K,adm,16,10321.8
2024,9,212305,K,deslig,19,14765.37
2024,9,212305,L,adm,2,22110.0
2024,9,212305,M,adm,28,14970.66
2024,9,212305,M,deslig,9,12262.69
2024,9,212305,N,adm,19,11177.58
2024,9,212305,N,deslig,20,7162.29
2024,9,212305,O,adm,1,8257.4
2024,9,212305,P,adm,1,2709.44
2024,9,212305,P,deslig,1,4589.08
2024,9,212305,Q,deslig,1,1640.0
2024,9,212305,S,deslig,1,3800.0
2024,9,212405,A,adm,3,4562.0
2024,9,212405,A,deslig,1,4563.93
2024,9,212405,B,adm,1,2865.53
2024,9,212405,B,deslig,2,4250.0
2024,9,212405,C,adm,125,8278.83
2024,9,212405,C,deslig,100,23878.39
2024,9,212405,D,adm,6,10227.58
2024,9,212405,D,deslig,8,9474.76
2024,9,212405,F,adm,17,5534.0
2024,9,212405,F,deslig,22,5993.1
2024,9,212405,G,adm,179,7281.91
2024,9,212405,G,deslig,163,7580.07
2024,9,212405,H,adm,18,7148.13
2024,9,212405,H,deslig,24,6725.05
2024,9,212405,I,adm,2,4521.0
2024,9,212405,I,deslig,1,3598.32
2024,9,212405,J,adm,1988,8158.6
2024,9,212405,J,deslig,1581,8078.66
2024,9,212405,K,adm,575,10611.93
2024,9,212405,K,deslig,376,10996.72
2024,9,212405,L,adm,10,20990.0
2024,9,212405,L,deslig,13,9888.97
2024,9,212405,M,adm,404,9645.44
2024,9,212405,M,deslig,306,8264.08
2024,9,212405,N,adm,190,7784.08
2024,9,212405,N,deslig,205,7790.14
2024,9,212405,O,adm,1,5245.7
2024,9,212405,O,deslig,2,5258.27
2024,9,212405,P,adm,32,6408.3
2024,9,212405,P,deslig,23,6097.79
2024,9,212405,Q,adm,44,7835.02
2024,9,212405,Q,deslig,38,7991.0
2024,9,212405,R,deslig,2,7644.53
2024,9,212405,S,adm,14,7097.68
2024,9,212405,S,deslig,22,6980.98
2024,9,212410,A,adm,1,2139.06
2024,9,212410,A,deslig,2,9047.0
2024,9,212410,C,adm,26,4246.88
2024,9,212410,C,deslig,12,4347.23
2024,9,212410,D,deslig,1,8175.92
2024,9,212410,E,adm,1,3500.0
2024,9,212410,F,adm,8,3638.72
2024,9,212410,F,deslig,7,4162.24
2024,9,212410,G,adm,63,5176.25
2024,9,212410,G,deslig,45,6165.21
2024,9,212410,H,adm,10,5350.0
2024,9,212410,H,deslig,6,6054.71
2024,9,212410,I,adm,1,4500.0
2024,9,212410,I,deslig,4,4968.97
2024,9,212410,J,adm,218,5883.56
2024,9,212410,J,deslig,219,5764.64
2024,9,212410,K,adm,64,9877.79
2024,9,212410,K,deslig,32,8193.59
2024,9,212410,L,adm,1,2200.0
2024,9,212410,L,deslig,1,2370.49
2024,9,212410,M,adm,59,6185.65
2024,9,212410,M,deslig,113,4598.18
2024,9,212410,N,adm,66,5162.13
2024,9,212410,N,deslig,56,4537.65
2024,9,212410,P,adm,12,5812.97
2024,9,212410,P,deslig,12,4325.57
2024,9,212410,Q,adm,4,5361.99
2024,9,212410,Q,deslig,8,4152.99
2024,9,212410,R,adm,3,4544.33
2024,9,212410,S,adm,11,3884.43
2024,9,212410,S,deslig,11,5114.51
2024,9,212425,C,adm,4,12426.66
2024,9,212425,D,adm,1,9000.0
2024,9,212425,D,deslig,1,22574.25
2024,9,212425,G,adm,5,16384.91
2024,9,212425,G,deslig,4,13456.73
2024,9,212425,H,adm,1,24000.0
2024,9,212425,H,deslig,1,22462.0
2024,9,212425,J,adm,79,22480.87
2024,9,212425,J,deslig,46,15481.02
2024,9,212425,K,adm,12,16535.0
2024,9,212425,K,deslig,13,17156.99
2024,9,212425,M,adm,19,15947.37
2024,9,212425,M,deslig,4,12826.97
2024,9,212425,N,adm,6,32505.45
2024,9,212425,N,deslig,4,18534.02
2024,10,203105,C,adm,4,6750.48
2024,10,203105,C,deslig,3,11005.07
2024,10,203105,G,adm,1,7650.0
2024,10,203105,G,deslig,3,14916.16
2024,10,203105,H,deslig,1,7708.39
2024,10,203105,J,adm,15,14894.56
2024,10,203105,J,deslig,17,10240.52
2024,10,203105,K,adm,4,15351.7
2024,10,203105,M,adm,18,11446.5
2024,10,203105,M,deslig,9,11888.52
2024,10,203105,N,adm,5,11992.5
2024,10,203105,N,deslig,2,9306.24
2024,10,203105,Q,deslig,2,10118.01
2024,10,203105,R,adm,1,9000.0
2024,10,211205,C,adm,1,1700.0
2024,10,211205,C,deslig,1,1860.37
2024,10,211205,F,adm,2,2941.99
2024,10,211205,G,adm,1,1876.0
2024,10,211205,G,deslig,4,7120.75
2024,10,211205,H,adm,3,6753.62
2024,10,211205,H,deslig,1,3045.84
2024,10,211205,J,adm,7,7881.14
2024,10,211205,J,deslig,12,8403.41
2024,10,211205,K,adm,11,6697.24
2024,10,211205,K,deslig,11,9960.94
2024,10,211205,M,adm,13,8381.04
2024,10,211205,M,deslig,8,8234.73
2024,10,211205,N,adm,4,6250.0
2024,10,211205,N,deslig,1,5662.73
2024,10,211205,P,adm,1,6724.34
2024,10,211205,Q,adm,8,6262.68
2024,10,211205,Q,deslig,1,4833.65
2024,10,211205,R,deslig,2,8875.5
2024,10,211205,S,deslig,1,26347.76
2024,10,211210,J,adm,3,5588.44
2024,10,211210,J,deslig,2,7229.26
2024,10,211210,K,deslig,1,2536.18
2024,10,211210,M,deslig,1,8955.12
2024,10,211210,N,adm,2,3470.85
2024,10,211210,N,deslig,2,7933.22
2024,10,211220,C,adm,2,6750.0
2024,10,211220,C,deslig,1,16352.5
2024,10,211220,D,deslig,1,14177.8
2024,10,211220,E,deslig,1,4000.0
2024,10,211220,G,adm,3,6842.5
2024,10,211220,G,deslig,1,17000.0
2024,10,211220,H,deslig,1,3000.0
2024,10,211220,J,adm,19,11326.31
2024,10,211220,J,deslig,14,8531.43
2024,10,211220,K,adm,6,10373.02
2024,10,211220,K,deslig,5,11789.63
2024,10,211220,M,adm,10,10572.03
2024,10,211220,M,deslig,3,9559.26
2024,10,211220,N,adm,7,17994.49
2024,10,211220,N,deslig,1,23017.77
2024,10,211220,P,adm,2,12915.9
2024,10,211220,P,deslig,1,8450.0
2024,10,211220,Q,adm,1,8563.43
2024,10,211220,Q,deslig,1,10182.45
2024,10,211220,S,adm,2,1500.0
2024,10,212205,C,adm,4,16151.33
2024,10,212205,C,deslig,5,9708.72
2024,10,212205,G,adm,7,11338.93
2024,10,212205,G,deslig,6,17141.96
2024,10,212205,H,adm,1,14500.0
2024,10,212205,J,adm,94,14144.68
2024,10,212205,J,deslig,44,14903.2
2024,10,212205,K,adm,19,18120.58
2024,10,212205,K,deslig,12,12290.9
2024,10,212205,M,adm,65,15977.11
2024,10,212205,M,deslig,47,15089.13
2024,10,212205,N,adm,25,16782.85
2024,10,212205,N,deslig,8,16244.03
2024,10,212210,D,adm,1,18000.0
2024,10,212210,G,deslig,1,13106.97
2024,10,212210,J,adm,1,14000.0
2024,10,212210,M,adm,2,14033.31
2024,10,212210,M,deslig,1,9919.43
2024,10,212210,N,adm,3,13666.67
2024,10,212210,N,deslig,1,2766.05
2024,10,212215,C,adm,3,11890.38
2024,10,212215,C,deslig,1,11600.0
2024,10,212215,F,deslig,1,9722.22
2024,10,212215,G,adm,11,11974.27
2024,10,212215,G,deslig,1,12647.88
2024,10,212215,J,adm,117,13692.2
2024,10,212215,J,deslig,84,13031.14
2024,10,212215,K,adm,50,11040.83
2024,10,212215,K,deslig,28,12140.22
2024,10,212215,M,adm,27,20412.62
2024,10,212215,M,deslig,11,17192.35
2024,10,212215,N,adm,10,20013.41
2024,10,212215,N,deslig,22,29441.62
2024,10,212215,P,adm,1,3684.0
2024,10,212215,P,deslig,1,13047.48
2024,10,212305,A,deslig,1,4579.6
2024,10,212305,G,adm,4,9425.0
2024,10,212305,G,deslig,9,7831.55
2024,10,212305,H,adm,2,5134.72
2024,10,212305,H,deslig,1,4560.0
2024,10,212305,J,adm,72,8545.06
2024,10,212305,J,deslig,52,9583.42
2024,10,212305,K,adm,20,9045.32
2024,10,212305,K,deslig,11,12195.0
2024,10,212305,L,adm,2,22202.65
2024,10,212305,L,deslig,1,19587.29
2024,10,212305,M,adm,30,11132.1
2024,10,212305,M,deslig,15,8584.2
2024,10,212305,N,adm,7,8512.29
2024,10,212305,N,deslig,12,8308.78
2024,10,212305,P,deslig,1,15215.0
2024,10,212305,Q,adm,1,27000.0
2024,10,212305,Q,deslig,2,10342.51
2024,10,212305,S,adm,2,8635.14
2024,10,212305,S,deslig,1,6297.96
2024,10,212405,A,adm,3,3139.51
2024,10,212405,A,deslig,4,4363.13
2024,10,212405,B,adm,1,3339.0
2024,10,212405,C,adm,128,8045.08
2024,10,212405,C,deslig,137,8883.37
2024,10,212405,D,adm,3,4000.0
2024,10,212405,D,deslig,6,9981.0
2024,10,212405,E,deslig,2,2945.35
2024,10,212405,F,adm,9,4627.09
2024,10,212405,F,deslig,22,4788.04
2024,10,212405,G,adm,183,7637.22
2024,10,212405,G,deslig,166,7009.31
2024,10,212405,H,adm,26,6656.44
2024,10,212405,H,deslig,23,7432.54
2024,10,212405,I,adm,2,4730.5
2024,10,212405,I,deslig,3,3623.21
2024,10,212405,J,adm,1943,8431.59
2024,10,212405,J,deslig,1710,8373.06
2024,10,212405,K,adm,650,11523.39
2024,10,212405,K,deslig,335,10216.71
2024,10,212405,L,adm,13,11357.58
2024,10,212405,L,deslig,7,15466.7
2024,10,212405,M,adm,414,9272.1
2024,10,212405,M,deslig,285,8019.58
2024,10,212405,N,adm,177,8787.43
2024,10,212405,N,deslig,208,6829.72
2024,10,212405,O,adm,3,7920.32
2024,10,212405,O,deslig,2,5453.46
2024,10,212405,P,adm,19,6388.94
2024,10,212405,P,deslig,24,6612.69
2024,10,212405,Q,adm,50,6799.64
2024,10,212405,Q,deslig,38,7979.02
2024,10,212405,R,adm,3,5064.0
2024,10,212405,R,deslig,2,5208.21
2024,10,212405,S,adm,19,5648.24
2024,10,212405,S,deslig,13,5929.3
2024,10,212410,C,adm,20,4696.36
2024,10,212410,C,deslig,23,4734.02
2024,10,212410,E,adm,1,2681.57
2024,10,212410,F,adm,11,3481.75
2024,10,212410,F,deslig,3,3290.28
2024,10,212410,G,adm,55,5485.37
2024,10,212410,G,deslig,56,6005.93
2024,10,212410,H,adm,12,4552.5
2024,10,212410,H,deslig,5,5159.26
2024,10,212410,I,adm,2,2596.45
2024,10,212410,I,deslig,2,2808.76
2024,10,212410,J,adm,194,5121.69
2024,10,212410,J,deslig,272,6093.79
2024,10,212410,K,adm,45,9351.14
2024,10,212410,K,deslig,40,10333.83
2024,10,212410,L,adm,6,2545.91
2024,10,212410,M,adm,63,6092.88
2024,10,212410,M,deslig,54,6126.81
2024,10,212410,N,adm,48,6103.3
2024,10,212410,N,deslig,53,5357.33
2024,10,212410,P,adm,3,6892.58
2024,10,212410,P,deslig,10,5385.13
2024,10,212410,Q,adm,4,4732.33
2024,10,212410,Q,deslig,4,7550.63
2024,10,212410,R,adm,1,11166.66
2024,10,212410,R,deslig,4,6112.18
2024,10,212410,S,adm,7,4586.03
2024,10,212410,S,deslig,8,5367.52
2024,10,212425,A,deslig,1,21480.38
2024,10,212425,C,deslig,6,13881.36
2024,10,212425,D,deslig,1,6864.41
2024,10,212425,G,adm,4,18625.0
2024,10,212425,G,deslig,6,13756.65
2024,10,212425,H,adm,1,2785.0
2024,10,212425,J,adm,55,14736.7
2024,10,212425,J,deslig,60,13932.05
2024,10,212425,K,adm,11,13964.62
2024,10,212425,K,deslig,3,12116.72
2024,10,212425,M,adm,12,19736.11
2024,10,212425,M,deslig,10,13802.29
2024,10,212425,N,adm,2,42366.67
2024,10,212425,N,deslig,1,21424.5
2024,10,212425,Q,adm,1,15391.0
2024,11,203105,C,adm,4,7586.62
2024,11,203105,C,deslig,3,6283.82
2024,11,203105,G,deslig,1,20368.93
2024,11,203105,H,adm,1,13000.0
2024,11,203105,H,deslig,1,9150.0
2024,11,203105,J,adm,19,13869.56
2024,11,203105,J,deslig,3,8483.99
2024,11,203105,K,adm,2,18500.0
2024,11,203105,K,deslig,4,9867.78
2024,11,203105,M,adm,10,11222.42
2024,11,203105,M,deslig,11,11453.3
2024,11,203105,N,adm,4,6425.0
2024,11,203105,N,deslig,3,10743.17
2024,11,203105,P,adm,5,8696.61
2024,11,203105,Q,adm,1,9000.0
2024,11,203105,Q,deslig,2,10487.68
2024,11,203105,S,adm,1,12150.0
2024,11,203105,S,deslig,1,2718.0
2024,11,211205,C,adm,2,4390.0
2024,11,211205,C,deslig,1,8279.0
2024,11,211205,G,deslig,1,9017.3
2024,11,211205,H,deslig,1,3500.0
2024,11,211205,J,adm,7,10314.29
2024,11,211205,J,deslig,9,8042.85
2024,11,211205,K,adm,15,6378.61
2024,11,211205,K,deslig,4,11603.41
2024,11,211205,M,adm,5,9780.0
2024,11,211205,M,deslig,8,8764.81
2024,11,211205,N,adm,1,5500.0
2024,11,211205,N,deslig,2,5585.91
2024,11,211205,Q,deslig,1,9979.5
2024,11,211210,G,adm,2,6360.0
2024,11,211210,J,adm,1,7500.0
2024,11,211210,K,adm,1,18000.0
2024,11,211210,M,adm,2,13500.0
2024,11,211210,M,deslig,2,6000.0
2024,11,211210,N,adm,3,9004.64
2024,11,211210,N,deslig,3,7413.3
2024,11,211215,J,deslig,1,10287.0
2024,11,211220,C,adm,4,6425.0
2024,11,211220,G,adm,5,9160.0
2024,11,211220,G,deslig,1,7620.0
2024,11,211220,H,deslig,1,3000.0
2024,11,211220,J,adm,13,13292.3
2024,11,211220,J,deslig,3,12767.83
2024,11,211220,K,adm,13,13144.2
2024,11,211220,K,deslig,7,12685.15
2024,11,211220,M,adm,6,13166.67
2024,11,211220,M,deslig,5,9576.62
2024,11,211220,N,adm,6,10000.0
2024,11,211220,N,deslig,2,8677.13
2024,11,211220,P,adm,2,11014.22
2024,11,211220,P,deslig,1,5816.19
2024,11,212205,C,adm,1,10000.0
2024,11,212205,C,deslig,9,10813.36
2024,11,212205,G,adm,4,7443.88
2024,11,212205,G,deslig,5,11126.04
2024,11,212205,J,adm,66,14071.52
2024,11,212205,J,deslig,39,14662.55
2024,11,212205,K,adm,15,17104.57
2024,11,212205,K,deslig,5,10919.85
2024,11,212205,M,adm,63,14149.37
2024,11,212205,M,deslig,27,12972.9
2024,11,212205,N,adm,19,25221.31
2024,11,212205,N,deslig,13,19599.45
2024,11,212205,S,deslig,1,6500.0
2024,11,212210,C,adm,1,14464.0
2024,11,212210,C,deslig,2,9020.0
2024,11,212210,G,adm,2,14697.0
2024,11,212210,G,deslig,2,22307.35
2024,11,212210,J,adm,4,16999.0
2024,11,212210,J,deslig,1,8900.0
2024,11,212210,M,adm,1,10000.0
2024,11,212210,M,deslig,9,19489.28
2024,11,212210,N,adm,5,10400.0
2024,11,212210,R,adm,1,13000.0
2024,11,212215,C,adm,2,13166.95
2024,11,212215,C,deslig,2,11628.1
2024,11,212215,D,deslig,1,6368.24
2024,11,212215,G,adm,5,8933.4
2024,11,212215,G,deslig,6,8097.81
2024,11,212215,H,adm,1,3000.0
2024,11,212215,J,adm,120,14121.09
2024,11,212215,J,deslig,74,14075.78
2024,11,212215,K,adm,47,9850.68
2024,11,212215,K,deslig,17,15112.88
2024,11,212215,M,adm,22,19417.25
2024,11,212215,M,deslig,15,17675.15
2024,11,212215,N,adm,24,28820.2
2024,11,212215,N,deslig,37,27096.35
2024,11,212215,P,adm,1,7073.9
2024,11,212215,Q,deslig,1,12579.84
2024,11,212215,R,deslig,1,8484.98
2024,11,212305,C,adm,2,2385.78
2024,11,212305,C,deslig,2,11566.03
2024,11,212305,F,deslig,1,5750.0
2024,11,212305,G,adm,4,10473.75
2024,11,212305,G,deslig,6,12379.54
2024,11,212305,H,deslig,2,5004.25
2024,11,212305,I,deslig,1,14399.78
2024,11,212305,J,adm,50,9726.9
2024,11,212305,J,deslig,48,8635.29
2024,11,212305,K,adm,23,10736.42
2024,11,212305,K,deslig,15,11485.66
2024,11,212305,L,deslig,1,12129.48
2024,11,212305,M,adm,30,11669.46
2024,11,212305,M,deslig,17,11819.52
2024,11,212305,N,adm,17,8359.23
2024,11,212305,N,deslig,8,11419.85
2024,11,212305,P,deslig,1,6250.2
2024,11,212305,Q,adm,1,5389.04
2024,11,212305,Q,deslig,1,6000.0
2024,11,212305,S,adm,1,6297.96
2024,11,212405,A,adm,6,5860.93
2024,11,212405,A,deslig,7,6829.35
2024,11,212405,B,adm,2,5164.39
2024,11,212405,B,deslig,1,2865.53
2024,11,212405,C,adm,130,9058.92
2024,11,212405,C,deslig,98,7966.11
2024,11,212405,D,adm,6,10844.38
2024,11,212405,D,deslig,8,12268.45
2024,11,212405,E,adm,2,10350.0
2024,11,212405,E,deslig,3,15189.9
2024,11,212405,F,adm,12,5811.4
2024,11,212405,F,deslig,10,6388.92
2024,11,212405,G,adm,158,7758.66
2024,11,212405,G,deslig,161,7574.18
2024,11,212405,H,adm,19,6239.12
2024,11,212405,H,deslig,31,6936.27
2024,11,212405,I,adm,4,3455.31
2024,11,212405,I,deslig,4,2987.05
2024,11,212405,J,adm,1667,8224.9
2024,11,212405,J,deslig,1340,8546.2
2024,11,212405,K,adm,442,10484.44
2024,11,212405,K,deslig,293,10355.34
2024,11,212405,L,adm,13,12801.54
2024,11,212405,L,deslig,9,12677.75
2024,11,212405,M,adm,311,8793.61
2024,11,212405,M,deslig,258,8451.03
2024,11,212405,N,adm,167,7728.95
2024,11,212405,N,deslig,162,7417.17
2024,11,212405,O,adm,1,3580.08
2024,11,212405,P,adm,13,7353.23
2024,11,212405,P,deslig,19,7588.8
2024,11,212405,Q,adm,27,9307.3
2024,11,212405,Q,deslig,34,7695.79
2024,11,212405,R,adm,3,5833.33
2024,11,212405,R,deslig,1,6877.3
2024,11,212405,S,adm,23,4797.74
2024,11,212405,S,deslig,16,4409.74
2024,11,212410,A,adm,1,13000.0
2024,11,212410,C,adm,21,5485.99
2024,11,212410,C,deslig,21,5950.76
2024,11,212410,D,deslig,5,11607.63
2024,11,212410,F,adm,12,3706.66
2024,11,212410,F,deslig,3,3768.22
2024,11,212410,G,adm,63,5435.29
2024,11,212410,G,deslig,60,5977.7
2024,11,212410,H,adm,8,4870.25
